layer_index,item_index,image_word,condition,pass,probability_congruent
0,18,depressed,congruent,❌,0.424199561077888
0,18,relieved,incongruent,✅,0.4187291063555317
0,18,depressed,incongruent,✅,0.46768269015203595
0,19,friends,congruent,❌,0.497385202399955
0,19,weight,congruent,✅,0.5358984793941578
0,19,friends,incongruent,❌,0.5367263122679897
0,19,weight,incongruent,✅,0.48455820920069465
0,2,overcoat,congruent,❌,0.4103370614722483
0,2,sandals,congruent,✅,0.5207623073923673
0,2,overcoat,incongruent,❌,0.5188826821344305
0,2,sandals,incongruent,✅,0.4077309254268907
0,20,lipstick,congruent,✅,0.5328973215634357
0,20,song,congruent,✅,0.5115951571201061
0,20,lipstick,incongruent,✅,0.49383330096107353
0,20,song,incongruent,❌,0.5176784031815017
0,21,fought,congruent,❌,0.4341234835881407
0,21,sang,congruent,✅,0.5209897432237802
0,21,fought,incongruent,❌,0.5274004692525174
0,21,sang,incongruent,✅,0.42953359550171355
0,22,skeptical,congruent,❌,0.40972037970825265
0,22,reassured,congruent,❌,0.4825601439862689
0,22,skeptical,incongruent,✅,0.4822501681754368
0,22,reassured,incongruent,✅,0.41196363402878305
0,23,graduation,congruent,✅,0.551577273166391
0,23,operation,congruent,❌,0.47876597525381553
0,23,graduation,incongruent,✅,0.47058265908040015
0,23,operation,incongruent,❌,0.5397993848022538
0,24,bride,congruent,❌,0.3915212349521084
0,24,aftermath,congruent,✅,0.5445599605821568
0,24,bride,incongruent,❌,0.5312026224584805
0,24,aftermath,incongruent,✅,0.3776292132716933
0,25,teacher,congruent,✅,0.5380026610153225
0,25,daughter,congruent,✅,0.5010840881281389
0,25,teacher,incongruent,✅,0.49390435644964936
0,25,daughter,incongruent,❌,0.5443995253222822
0,26,roommate,congruent,✅,0.5100889210926753
0,26,grandma,congruent,✅,0.5653022260541312
0,26,roommate,incongruent,❌,0.5562152543543338
0,26,grandma,incongruent,❌,0.5139581159102671
0,27,brother,congruent,✅,0.5288881839538258
0,27,mother,congruent,✅,0.5472865134875686
0,27,brother,incongruent,❌,0.5309643424323807
0,27,mother,incongruent,❌,0.5420058750278827
0,28,preschool,congruent,❌,0.46982288239413117
0,28,prison,congruent,✅,0.5021247033871655
0,28,preschool,incongruent,✅,0.47436870913293094
0,28,prison,incongruent,✅,0.480729315197748
0,29,hopeful,congruent,✅,0.5043766015780242
0,29,hopeless,congruent,❌,0.4846177071465753
0,29,hopeful,incongruent,✅,0.4822001505436381
0,29,hopeless,incongruent,❌,0.5088123077723951
0,3,marathon,congruent,✅,0.5012520796998157
0,3,exam,congruent,✅,0.5072104795855301
0,3,marathon,incongruent,✅,0.48471936799446863
0,3,exam,incongruent,✅,0.4885873027848897
0,30,appalled,congruent,✅,0.5020874409909456
0,30,overjoyed,congruent,✅,0.525962704342813
0,30,appalled,incongruent,❌,0.5268425024804954
0,30,overjoyed,incongruent,❌,0.5041150113972737
0,31,reprimand,congruent,❌,0.47210486544110875
0,31,encouragement,congruent,✅,0.5344761524417745
0,31,reprimand,incongruent,❌,0.5360425993571655
0,31,encouragement,incongruent,✅,0.4735030333397099
0,32,angrily,congruent,❌,0.45338427972976253
0,32,cordially,congruent,❌,0.4076240299061857
0,32,angrily,incongruent,✅,0.4141085422240253
0,32,cordially,incongruent,✅,0.4425943980568774
0,33,accusatory,congruent,✅,0.5049102854946541
0,33,flirtatious,congruent,✅,0.5320741381617283
0,33,accusatory,incongruent,❌,0.5314179020472675
0,33,flirtatious,incongruent,❌,0.5063048363254198
0,34,disapprovingly,congruent,✅,0.5128945101329017
0,34,lovingly,congruent,✅,0.5117057338318245
0,34,disapprovingly,incongruent,❌,0.516313540681278
0,34,lovingly,incongruent,❌,0.5060771305765949
0,35,playful,congruent,✅,0.5707429287871219
0,35,distant,congruent,❌,0.4562822209602184
0,35,playful,incongruent,✅,0.45009910175167145
0,35,distant,incongruent,❌,0.5551633480338217
0,36,headphones,congruent,✅,0.5432711058337504
0,36,mangoes,congruent,❌,0.45784566891575346
0,36,headphones,incongruent,✅,0.45496736615161193
0,36,mangoes,incongruent,❌,0.5189185218468032
0,37,playroom,congruent,✅,0.5200454978784358
0,37,park,congruent,❌,0.49903859491103353
0,37,playroom,incongruent,✅,0.49541956522905883
0,37,park,incongruent,❌,0.5229455447321761
0,38,bedroom,congruent,✅,0.5347999551189261
0,38,backyard,congruent,✅,0.5264198030168609
0,38,bedroom,incongruent,❌,0.5080572943650012
0,38,backyard,incongruent,❌,0.5414905816707203
0,39,solemnly,congruent,✅,0.533459742054196
0,39,excitedly,congruent,❌,0.49657952434816915
0,39,solemnly,incongruent,✅,0.49500094317247023
0,39,excitedly,incongruent,❌,0.5356902620622276
0,4,menu,congruent,✅,0.5666845955592178
0,4,prescription,congruent,✅,0.5194932180835384
0,4,menu,incongruent,❌,0.50647015089085
0,4,prescription,incongruent,❌,0.5574489933671647
0,40,car,congruent,✅,0.5767855559467614
0,40,sock,congruent,❌,0.4615024058309284
0,40,car,incongruent,✅,0.4479994890135265
0,40,sock,incongruent,❌,0.5703975790278872
0,41,overdressed,congruent,❌,0.48915272641056684
0,41,naked,congruent,❌,0.4973281692963544
0,41,overdressed,incongruent,✅,0.49398326782744784
0,41,naked,incongruent,✅,0.48140491909156274
0,42,shy,congruent,✅,0.5204917341773714
0,42,lively,congruent,❌,0.492226415941379
0,42,shy,incongruent,✅,0.4876537380673054
0,42,lively,incongruent,❌,0.5250118781966716
0,43,offended,congruent,✅,0.5108010821210585
0,43,flattered,congruent,❌,0.4641739287263666
0,43,offended,incongruent,✅,0.4677541074003809
0,43,flattered,incongruent,❌,0.5021412920689728
0,44,grandkid,congruent,✅,0.5601285822379684
0,44,cellmate,congruent,❌,0.4426574025325224
0,44,grandkid,incongruent,✅,0.44132128441361446
0,44,cellmate,incongruent,❌,0.5557312240679345
0,45,promoted,congruent,❌,0.48108387616801573
0,45,fired,congruent,❌,0.45978376959177997
0,45,promoted,incongruent,✅,0.4666788217911022
0,45,fired,incongruent,✅,0.47397975033371476
0,46,shooting,congruent,❌,0.4768878964646482
0,46,celebration,congruent,❌,0.49223443237419356
0,46,shooting,incongruent,✅,0.4839273597068541
0,46,celebration,incongruent,✅,0.4731194291504383
0,47,crayon,congruent,✅,0.5286528487589245
0,47,beer,congruent,❌,0.4811513480365141
0,47,crayon,incongruent,✅,0.4694184380692486
0,47,beer,incongruent,❌,0.5300919528217175
0,48,waiter,congruent,❌,0.4064958322820373
0,48,taxi,congruent,❌,0.3752402216231259
0,48,waiter,incongruent,✅,0.3615301136430231
0,48,taxi,incongruent,✅,0.40842972829649526
0,49,parents,congruent,✅,0.5265945422689303
0,49,keys,congruent,✅,0.5141888591856858
0,49,parents,incongruent,❌,0.5070430761988743
0,49,keys,incongruent,❌,0.5280027223130577
0,5,distress,congruent,✅,0.5129968943121612
0,5,tranquility,congruent,✅,0.5161565760577121
0,5,distress,incongruent,❌,0.5171537105870289
0,5,tranquility,incongruent,❌,0.5104323916662921
0,50,sofa,congruent,✅,0.6319797517940461
0,50,sky,congruent,✅,0.5379949150571834
0,50,sofa,incongruent,❌,0.5476005101188078
0,50,sky,incongruent,❌,0.602612340452661
0,51,obesity,congruent,❌,0.42884729123422927
0,51,homework,congruent,❌,0.43695382999125304
0,51,obesity,incongruent,✅,0.41365360631896764
0,51,homework,incongruent,✅,0.4207115329032213
0,52,quiz,congruent,❌,0.4525139355554541
0,52,commute,congruent,✅,0.56588866561869
0,52,quiz,incongruent,❌,0.5782780949254775
0,52,commute,incongruent,✅,0.4235368104856621
0,53,migraine,congruent,✅,0.544280286274414
0,53,excitement,congruent,✅,0.5632723312541857
0,53,migraine,incongruent,❌,0.5682408416232743
0,53,excitement,incongruent,❌,0.5136265062635631
0,54,niece,congruent,✅,0.522986494816971
0,54,husband,congruent,✅,0.5437176130337318
0,54,niece,incongruent,❌,0.5535527784673872
0,54,husband,incongruent,❌,0.5172639471112137
0,55,film,congruent,✅,0.5489870217726367
0,55,sunrise,congruent,❌,0.4298020538183673
0,55,film,incongruent,✅,0.42318208204707247
0,55,sunrise,incongruent,❌,0.5426393160315716
0,56,lecture,congruent,❌,0.4849796857426172
0,56,banquet,congruent,✅,0.5221573286997871
0,56,lecture,incongruent,❌,0.5150729254348625
0,56,banquet,incongruent,✅,0.4609547907478499
0,57,drink,congruent,✅,0.5297183921034551
0,57,textbook,congruent,❌,0.4898578058766407
0,57,drink,incongruent,✅,0.47891719047578224
0,57,textbook,incongruent,❌,0.5116183527185503
0,58,pool,congruent,✅,0.5243578054001813
0,58,snow,congruent,❌,0.48734848205328696
0,58,pool,incongruent,✅,0.48411623116282543
0,58,snow,incongruent,❌,0.5239774472899388
0,59,passport,congruent,✅,0.5094630445064586
0,59,plushy,congruent,❌,0.48375986135323823
0,59,passport,incongruent,✅,0.48451106599954036
0,59,plushy,incongruent,❌,0.5097904880986206
0,6,patients,congruent,❌,0.4926508185457326
0,6,students,congruent,❌,0.417531568873151
0,6,patients,incongruent,✅,0.41823814693537564
0,6,students,incongruent,✅,0.46398235629825724
0,60,sister,congruent,❌,0.4887670622449677
0,60,father,congruent,❌,0.4785579290829632
0,60,sister,incongruent,✅,0.4803444067432536
0,60,father,incongruent,✅,0.48919110785643377
0,61,game,congruent,✅,0.5795697095764475
0,61,sunset,congruent,✅,0.5194758652457513
0,61,game,incongruent,❌,0.5095457717644182
0,61,sunset,incongruent,❌,0.5509065212436743
0,62,holidays,congruent,✅,0.5387950274476415
0,62,funeral,congruent,✅,0.5704317788851353
0,62,holidays,incongruent,❌,0.5420903642600919
0,62,funeral,incongruent,❌,0.5405179934918541
0,63,grades,congruent,❌,0.4830350274862105
0,63,affair,congruent,✅,0.5280752479525096
0,63,grades,incongruent,❌,0.5356717397370169
0,63,affair,incongruent,✅,0.46874171340556153
0,64,arrest,congruent,✅,0.5678193325243469
0,64,stroke,congruent,❌,0.49717508138852257
0,64,arrest,incongruent,✅,0.49162890365996753
0,64,stroke,incongruent,❌,0.5558270308218799
0,65,pacifier,congruent,❌,0.4097644848747778
0,65,coffee,congruent,✅,0.5109392247527447
0,65,pacifier,incongruent,❌,0.5157551366388552
0,65,coffee,incongruent,✅,0.4091310443418291
0,66,sweets,congruent,❌,0.49913268667995975
0,66,sentencing,congruent,❌,0.37599887398286486
0,66,sweets,incongruent,✅,0.34420683489550985
0,66,sentencing,incongruent,✅,0.49919820625021777
0,67,nap,congruent,✅,0.5070503345932948
0,67,selfie,congruent,✅,0.545164603884361
0,67,nap,incongruent,❌,0.539549738836928
0,67,selfie,incongruent,❌,0.5082639095670113
0,68,diaper,congruent,❌,0.49045895424174774
0,68,tire,congruent,✅,0.5417196541049037
0,68,diaper,incongruent,❌,0.5173528318747178
0,68,tire,incongruent,✅,0.49335470367016504
0,69,chemotherapy,congruent,❌,0.4904840836293215
0,69,golf,congruent,❌,0.4648475792787678
0,69,chemotherapy,incongruent,✅,0.4406290456860568
0,69,golf,incongruent,✅,0.4293154298950905
0,7,consensus,congruent,❌,0.43197679977164993
0,7,deadlock,congruent,❌,0.48639200155780254
0,7,consensus,incongruent,✅,0.4671423792007352
0,7,deadlock,incongruent,✅,0.43796471812856985
0,70,thunder,congruent,✅,0.5232385829410743
0,70,lullaby,congruent,✅,0.5358751160696373
0,70,thunder,incongruent,❌,0.5335258029405684
0,70,lullaby,incongruent,❌,0.52690520315507
0,71,pajamas,congruent,✅,0.527987028924683
0,71,uniform,congruent,✅,0.5000779520313487
0,71,pajamas,incongruent,✅,0.4982654050920849
0,71,uniform,incongruent,❌,0.5332123043649258
0,72,gown,congruent,✅,0.5338004805768028
0,72,sweats,congruent,✅,0.5536784702801609
0,72,gown,incongruent,❌,0.5544434351173533
0,72,sweats,incongruent,❌,0.5297243674701345
0,73,deadline,congruent,❌,0.43023140714665875
0,73,bed,congruent,✅,0.5153981217200755
0,73,deadline,incongruent,✅,0.49317249150787534
0,73,bed,incongruent,✅,0.4211170560652893
0,74,kindergarten,congruent,✅,0.512983409542815
0,74,jail,congruent,✅,0.5838061006767242
0,74,kindergarten,incongruent,❌,0.5613399636472363
0,74,jail,incongruent,❌,0.5297309312687449
0,75,interrogated,congruent,✅,0.6118428084344516
0,75,tickled,congruent,❌,0.4994322383923818
0,75,interrogated,incongruent,❌,0.5014310318029994
0,75,tickled,incongruent,❌,0.6090667392193145
0,76,sandcastle,congruent,✅,0.5357493669064186
0,76,snowman,congruent,✅,0.5304686319439477
0,76,sandcastle,incongruent,❌,0.528375699484973
0,76,snowman,incongruent,❌,0.5349702945364226
0,77,music,congruent,❌,0.4969794975589574
0,77,pizza,congruent,✅,0.5024952912222646
0,77,music,incongruent,✅,0.49459231031116246
0,77,pizza,incongruent,✅,0.4806713489993836
0,78,playoffs,congruent,✅,0.5511934866313168
0,78,cartoon,congruent,❌,0.42332217476754963
0,78,playoffs,incongruent,✅,0.41273938107130037
0,78,cartoon,incongruent,❌,0.5088623555990668
0,79,alcoholism,congruent,❌,0.48249180941314357
0,79,academics,congruent,❌,0.4872239362295385
0,79,alcoholism,incongruent,✅,0.463229749723755
0,79,academics,incongruent,✅,0.48425300298034124
0,8,engagement,congruent,❌,0.49336357135483755
0,8,cancer,congruent,✅,0.5140654984263687
0,8,engagement,incongruent,❌,0.5245388543212635
0,8,cancer,incongruent,✅,0.49650359659579507
0,9,terminal,congruent,❌,0.42931452938858194
0,9,classroom,congruent,❌,0.4584478690636645
0,9,terminal,incongruent,✅,0.46989224275828917
0,9,classroom,incongruent,✅,0.4152882494237217
1,0,library,congruent,❌,0.482048054794425
1,0,refrigerator,congruent,✅,0.6377455149270849
1,0,library,incongruent,❌,0.5677769052130939
1,0,refrigerator,incongruent,✅,0.2700732132599653
1,1,disappointment,congruent,✅,0.6616280266255858
1,1,delight,congruent,❌,0.42485657884525385
1,1,disappointment,incongruent,✅,0.3868051440676653
1,1,delight,incongruent,❌,0.6668828851037949
1,10,cash,congruent,❌,0.339402276737553
1,10,groceries,congruent,✅,0.5239169582075761
1,10,cash,incongruent,✅,0.4632025726537273
1,10,groceries,incongruent,✅,0.11825521910176563
1,11,lonely,congruent,✅,0.5135696109396145
1,11,confident,congruent,✅,0.7269490785209283
1,11,lonely,incongruent,❌,0.7502863848088782
1,11,confident,incongruent,✅,0.3973421405909155
1,12,joy,congruent,❌,0.42381355457202774
1,12,outrage,congruent,❌,0.48142252944391345
1,12,joy,incongruent,✅,0.4311636546914769
1,12,outrage,incongruent,✅,0.3885627732826284
1,13,traffic,congruent,✅,0.866159528414819
1,13,snowstorm,congruent,✅,0.5455427820143464
1,13,traffic,incongruent,❌,0.5464605302100692
1,13,snowstorm,incongruent,❌,0.8471271336346365
1,14,laughter,congruent,✅,0.6079065000797983
1,14,frustration,congruent,❌,0.478453241569866
1,14,laughter,incongruent,✅,0.4524256466494103
1,14,frustration,incongruent,❌,0.5959564631944879
1,15,calculator,congruent,✅,0.6040918819195702
1,15,instrument,congruent,✅,0.5966638858249573
1,15,calculator,incongruent,✅,0.3711380958314108
1,15,instrument,incongruent,✅,0.4073604374537701
1,16,orchestra,congruent,✅,0.8539588748254577
1,16,racers,congruent,✅,0.6998379752157797
1,16,orchestra,incongruent,❌,0.6846163116930197
1,16,racers,incongruent,❌,0.7845300150695214
1,17,retirement,congruent,❌,0.3796164017604993
1,17,playdate,congruent,❌,0.23840386496825877
1,17,retirement,incongruent,✅,0.249143315565155
1,17,playdate,incongruent,✅,0.31816653087162283
1,18,relieved,congruent,❌,0.2232442346566182
1,18,depressed,congruent,❌,0.23854601350689303
1,18,relieved,incongruent,✅,0.24316685175199845
1,18,depressed,incongruent,✅,0.24525105903217018
1,19,friends,congruent,✅,0.5534199109395235
1,19,weight,congruent,✅,0.6295668594263548
1,19,friends,incongruent,✅,0.4091114062296956
1,19,weight,incongruent,❌,0.5611338029133032
1,2,overcoat,congruent,✅,0.559560557033017
1,2,sandals,congruent,✅,0.5447026009657954
1,2,overcoat,incongruent,❌,0.5019851280503006
1,2,sandals,incongruent,❌,0.5273913708718225
1,20,lipstick,congruent,✅,0.6861871236505216
1,20,song,congruent,✅,0.6705671658123975
1,20,lipstick,incongruent,✅,0.2735851930640736
1,20,song,incongruent,❌,0.6160296970557676
1,21,fought,congruent,❌,0.2717865018812944
1,21,sang,congruent,✅,0.5229476432820478
1,21,fought,incongruent,✅,0.38328226812470406
1,21,sang,incongruent,✅,0.2856895783067681
1,22,skeptical,congruent,❌,0.3654096695874697
1,22,reassured,congruent,❌,0.3928461239651613
1,22,skeptical,incongruent,✅,0.39992834416724665
1,22,reassured,incongruent,✅,0.3852256092470251
1,23,graduation,congruent,✅,0.7139395035951535
1,23,operation,congruent,❌,0.4773738150989964
1,23,graduation,incongruent,✅,0.4373832679588478
1,23,operation,incongruent,❌,0.5916160525700226
1,24,bride,congruent,❌,0.4737616191125808
1,24,aftermath,congruent,✅,0.572314091478478
1,24,bride,incongruent,✅,0.46344977271762255
1,24,aftermath,incongruent,✅,0.3600448532204247
1,25,teacher,congruent,✅,0.5104357635320481
1,25,daughter,congruent,❌,0.4181301309138639
1,25,teacher,incongruent,✅,0.35544904125943155
1,25,daughter,incongruent,❌,0.5689354065017478
1,26,roommate,congruent,✅,0.5920712123154919
1,26,grandma,congruent,❌,0.31037730498619354
1,26,roommate,incongruent,✅,0.26145632696529586
1,26,grandma,incongruent,❌,0.5608858242532755
1,27,brother,congruent,❌,0.3648307510623475
1,27,mother,congruent,❌,0.3179857366186033
1,27,brother,incongruent,✅,0.29650765248221855
1,27,mother,incongruent,✅,0.38434971891781505
1,28,preschool,congruent,❌,0.42313935211885534
1,28,prison,congruent,✅,0.5891746917643326
1,28,preschool,incongruent,✅,0.46739470768067704
1,28,prison,incongruent,✅,0.2857248802452578
1,29,hopeful,congruent,✅,0.6576267074896142
1,29,hopeless,congruent,✅,0.5111778458776319
1,29,hopeful,incongruent,❌,0.5117785508048163
1,29,hopeless,incongruent,❌,0.6626602593599188
1,3,marathon,congruent,✅,0.5760872200910668
1,3,exam,congruent,✅,0.5755943735434674
1,3,marathon,incongruent,✅,0.4565765076821183
1,3,exam,incongruent,✅,0.2940700321384335
1,30,appalled,congruent,❌,0.3943658394267873
1,30,overjoyed,congruent,❌,0.34965024258043426
1,30,appalled,incongruent,✅,0.3475293881314363
1,30,overjoyed,incongruent,✅,0.38771555313425726
1,31,reprimand,congruent,❌,0.36543735105621816
1,31,encouragement,congruent,❌,0.3344971598389134
1,31,reprimand,incongruent,✅,0.3775419713255795
1,31,encouragement,incongruent,✅,0.36197833403269936
1,32,angrily,congruent,❌,0.3273754233055058
1,32,cordially,congruent,❌,0.3645867002873755
1,32,angrily,incongruent,✅,0.3763081874642829
1,32,cordially,incongruent,✅,0.3179827548171354
1,33,accusatory,congruent,✅,0.6752868530816215
1,33,flirtatious,congruent,✅,0.7082727442232215
1,33,accusatory,incongruent,❌,0.7128756529887238
1,33,flirtatious,incongruent,❌,0.6673628220960323
1,34,disapprovingly,congruent,❌,0.4899324825426451
1,34,lovingly,congruent,❌,0.47584452391913074
1,34,disapprovingly,incongruent,✅,0.47394565639008235
1,34,lovingly,incongruent,✅,0.48541818264378134
1,35,playful,congruent,✅,0.5048605240461529
1,35,distant,congruent,❌,0.21784259268126877
1,35,playful,incongruent,✅,0.2199877327997341
1,35,distant,incongruent,✅,0.4742415157228126
1,36,headphones,congruent,✅,0.547061559532165
1,36,mangoes,congruent,✅,0.7617494493519522
1,36,headphones,incongruent,❌,0.7276812585861738
1,36,mangoes,incongruent,✅,0.3699949332906444
1,37,playroom,congruent,✅,0.5250697467212403
1,37,park,congruent,✅,0.746813743645408
1,37,playroom,incongruent,❌,0.5933779748842395
1,37,park,incongruent,❌,0.5303489832456179
1,38,bedroom,congruent,❌,0.395444044468021
1,38,backyard,congruent,✅,0.8108646016581551
1,38,bedroom,incongruent,❌,0.6749936396279077
1,38,backyard,incongruent,✅,0.34585834949907707
1,39,solemnly,congruent,✅,0.5077827029302017
1,39,excitedly,congruent,❌,0.39754945172699685
1,39,solemnly,incongruent,✅,0.40372245573821347
1,39,excitedly,incongruent,❌,0.5124037480890656
1,4,menu,congruent,✅,0.5576192305625947
1,4,prescription,congruent,✅,0.5978316074205852
1,4,menu,incongruent,✅,0.4374318850735008
1,4,prescription,incongruent,❌,0.5079874594534312
1,40,car,congruent,✅,0.6091155714577685
1,40,sock,congruent,✅,0.7086008448544867
1,40,car,incongruent,✅,0.4634851941839305
1,40,sock,incongruent,✅,0.35574809892445514
1,41,overdressed,congruent,✅,0.6289959137339689
1,41,naked,congruent,✅,0.7449632793928301
1,41,overdressed,incongruent,❌,0.6934658265372035
1,41,naked,incongruent,❌,0.5809108578832534
1,42,shy,congruent,✅,0.5347869834125891
1,42,lively,congruent,✅,0.6014092764098043
1,42,shy,incongruent,❌,0.5704356595197766
1,42,lively,incongruent,❌,0.5350581497752473
1,43,offended,congruent,✅,0.5000525322021073
1,43,flattered,congruent,✅,0.5491191270392665
1,43,offended,incongruent,❌,0.5407456668937722
1,43,flattered,incongruent,✅,0.48152748079657226
1,44,grandkid,congruent,✅,0.7160588408189137
1,44,cellmate,congruent,❌,0.42179283864960415
1,44,grandkid,incongruent,✅,0.4218390004230223
1,44,cellmate,incongruent,❌,0.7158214771049656
1,45,promoted,congruent,✅,0.5569382709051703
1,45,fired,congruent,❌,0.49564604233791976
1,45,promoted,incongruent,❌,0.5263552680859986
1,45,fired,incongruent,❌,0.5239182410865256
1,46,shooting,congruent,❌,0.3964687243873238
1,46,celebration,congruent,✅,0.5305434504631178
1,46,shooting,incongruent,✅,0.4810410083284861
1,46,celebration,incongruent,✅,0.380883705951032
1,47,crayon,congruent,✅,0.6092319675878698
1,47,beer,congruent,✅,0.5570863109664423
1,47,crayon,incongruent,✅,0.3398490620933817
1,47,beer,incongruent,❌,0.6072502872009227
1,48,waiter,congruent,❌,0.32800728473824425
1,48,taxi,congruent,❌,0.25961922927235526
1,48,waiter,incongruent,✅,0.16240198409846832
1,48,taxi,incongruent,✅,0.4011321340394308
1,49,parents,congruent,❌,0.47914696670350143
1,49,keys,congruent,❌,0.4944124203303104
1,49,parents,incongruent,✅,0.4383684266032782
1,49,keys,incongruent,✅,0.4571254846385162
1,5,distress,congruent,❌,0.4512686372556786
1,5,tranquility,congruent,❌,0.46185174327073464
1,5,distress,incongruent,✅,0.45044742099156915
1,5,tranquility,incongruent,✅,0.4541432346700382
1,50,sofa,congruent,✅,0.6795650834560264
1,50,sky,congruent,✅,0.5915473971430971
1,50,sofa,incongruent,❌,0.5671310495460066
1,50,sky,incongruent,✅,0.4753095752153372
1,51,obesity,congruent,❌,0.3897137691387594
1,51,homework,congruent,✅,0.6422293092555909
1,51,obesity,incongruent,✅,0.4318865250074848
1,51,homework,incongruent,✅,0.295450202235037
1,52,quiz,congruent,❌,0.29108515019987813
1,52,commute,congruent,✅,0.721607179466125
1,52,quiz,incongruent,❌,0.6190219144598573
1,52,commute,incongruent,✅,0.17799286210429183
1,53,migraine,congruent,✅,0.669385065636972
1,53,excitement,congruent,✅,0.6727708354745949
1,53,migraine,incongruent,❌,0.637034295263494
1,53,excitement,incongruent,❌,0.5892650147828299
1,54,niece,congruent,✅,0.7928327006495725
1,54,husband,congruent,✅,0.6641084530777626
1,54,niece,incongruent,❌,0.67194434142843
1,54,husband,incongruent,❌,0.775414451227295
1,55,film,congruent,✅,0.5611324401365949
1,55,sunrise,congruent,✅,0.5830541711722579
1,55,film,incongruent,✅,0.42462278020967903
1,55,sunrise,incongruent,❌,0.5725108786208298
1,56,lecture,congruent,❌,0.49898792451139695
1,56,banquet,congruent,✅,0.6058574978593042
1,56,lecture,incongruent,✅,0.3684756229141785
1,56,banquet,incongruent,✅,0.3838668871877477
1,57,drink,congruent,✅,0.6729703232604352
1,57,textbook,congruent,❌,0.3178527125285375
1,57,drink,incongruent,✅,0.23443631498043513
1,57,textbook,incongruent,✅,0.4108263363046993
1,58,pool,congruent,✅,0.6379326627538375
1,58,snow,congruent,❌,0.3425690020137201
1,58,pool,incongruent,✅,0.36807793592642135
1,58,snow,incongruent,✅,0.3545861928075372
1,59,passport,congruent,❌,0.3773046067556197
1,59,plushy,congruent,✅,0.5031800542680048
1,59,passport,incongruent,✅,0.48438581367531985
1,59,plushy,incongruent,✅,0.27987138689552854
1,6,patients,congruent,✅,0.6184293620052622
1,6,students,congruent,✅,0.5373717936010806
1,6,patients,incongruent,✅,0.3830029004818648
1,6,students,incongruent,✅,0.3098985154665727
1,60,sister,congruent,✅,0.6180031537690187
1,60,father,congruent,✅,0.6096606148925641
1,60,sister,incongruent,❌,0.5244981185485383
1,60,father,incongruent,❌,0.6605964367766337
1,61,game,congruent,✅,0.7175760959697579
1,61,sunset,congruent,✅,0.6649112213572093
1,61,game,incongruent,❌,0.5392853188210729
1,61,sunset,incongruent,✅,0.4320580884423932
1,62,holidays,congruent,✅,0.6193504540601787
1,62,funeral,congruent,✅,0.7187880865606944
1,62,holidays,incongruent,❌,0.5449758981962671
1,62,funeral,incongruent,❌,0.5526484587982234
1,63,grades,congruent,✅,0.5615006529970902
1,63,affair,congruent,❌,0.3673347607093136
1,63,grades,incongruent,✅,0.41064644247303134
1,63,affair,incongruent,✅,0.4771077247249501
1,64,arrest,congruent,✅,0.7272994628590644
1,64,stroke,congruent,✅,0.7007153012002072
1,64,arrest,incongruent,❌,0.6144963070407645
1,64,stroke,incongruent,❌,0.6558849597915901
1,65,pacifier,congruent,❌,0.23201109138089507
1,65,coffee,congruent,❌,0.4289306998583655
1,65,pacifier,incongruent,✅,0.21468294370098098
1,65,coffee,incongruent,✅,0.24115182500242596
1,66,sweets,congruent,✅,0.6850348782145
1,66,sentencing,congruent,✅,0.5560596117588279
