layer_index,item_index,image_word,condition,pass,probability_congruent
0,42,shy,incongruent,❌,0.5795773325890915
0,42,lively,incongruent,✅,0.4624120921254173
0,43,offended,congruent,✅,0.5301836527176736
0,43,flattered,congruent,❌,0.47501336898153723
0,43,offended,incongruent,✅,0.482403622664036
0,43,flattered,incongruent,❌,0.5353808708031795
0,44,grandkid,congruent,❌,0.4481402016274612
0,44,cellmate,congruent,❌,0.4279437292614608
0,44,grandkid,incongruent,✅,0.43211350079534944
0,44,cellmate,incongruent,✅,0.44460315381208776
0,45,promoted,congruent,✅,0.5316807320360637
0,45,fired,congruent,✅,0.5135169848465112
0,45,promoted,incongruent,❌,0.5395636124001008
0,45,fired,incongruent,❌,0.5261407725649577
0,46,shooting,congruent,✅,0.5661977588479629
0,46,celebration,congruent,✅,0.5433993279554585
0,46,shooting,incongruent,❌,0.5504260033167162
0,46,celebration,incongruent,❌,0.5957922007562919
0,47,crayon,congruent,✅,0.5376401374114016
0,47,beer,congruent,✅,0.5152765828585899
0,47,crayon,incongruent,❌,0.5597127982553288
0,47,beer,incongruent,❌,0.5362149925875845
0,48,waiter,congruent,❌,0.4445785194280452
0,48,taxi,congruent,✅,0.5325569671597141
0,48,waiter,incongruent,❌,0.5422591872651423
0,48,taxi,incongruent,✅,0.45555262540254826
0,49,parents,congruent,✅,0.6010635080435165
0,49,keys,congruent,❌,0.431819358461154
0,49,parents,incongruent,✅,0.42327663693553
0,49,keys,incongruent,❌,0.6188979314716203
0,5,distress,congruent,✅,0.5737547019653146
0,5,tranquility,congruent,❌,0.4923085310259249
0,5,distress,incongruent,✅,0.49295861709290795
0,5,tranquility,incongruent,❌,0.5742783318956606
0,50,sofa,congruent,❌,0.4741128453674425
0,50,sky,congruent,✅,0.5002902605359321
0,50,sofa,incongruent,✅,0.47795402587795655
0,50,sky,incongruent,✅,0.463936387648366
0,51,obesity,congruent,❌,0.4720875755486682
0,51,homework,congruent,❌,0.4153777511666432
0,51,obesity,incongruent,✅,0.4046363577475159
0,51,homework,incongruent,✅,0.47706077385252715
0,52,quiz,congruent,❌,0.4583400576361841
0,52,commute,congruent,❌,0.49432459502001236
0,52,quiz,incongruent,❌,0.5031097937443956
0,52,commute,incongruent,✅,0.43165509326400686
0,53,migraine,congruent,✅,0.5729743139729931
0,53,excitement,congruent,✅,0.512315977353721
0,53,migraine,incongruent,❌,0.5176100821945748
0,53,excitement,incongruent,❌,0.5550568366867276
0,54,niece,congruent,✅,0.5613259681748356
0,54,husband,congruent,❌,0.46809860179742396
0,54,niece,incongruent,✅,0.47086117352709367
0,54,husband,incongruent,❌,0.5529109729352233
0,55,film,congruent,✅,0.5847270496844843
0,55,sunrise,congruent,✅,0.5037361018987103
0,55,film,incongruent,✅,0.48404335360102774
0,55,sunrise,incongruent,❌,0.5974312181324529
0,56,lecture,congruent,❌,0.4054711213383603
0,56,banquet,congruent,❌,0.4986926061606042
0,56,lecture,incongruent,✅,0.4785221055428372
0,56,banquet,incongruent,✅,0.3818030159787739
0,57,drink,congruent,✅,0.5843178280128866
0,57,textbook,congruent,✅,0.5009921911198345
0,57,drink,incongruent,✅,0.49573855283402174
0,57,textbook,incongruent,❌,0.5885087765053327
0,58,pool,congruent,❌,0.4760677206667082
0,58,snow,congruent,❌,0.4618448354243109
0,58,pool,incongruent,✅,0.45000320941348654
0,58,snow,incongruent,✅,0.48403843740692853
0,59,passport,congruent,✅,0.5841403700630247
0,59,plushy,congruent,✅,0.8711992556153806
0,59,passport,incongruent,❌,0.8549762364439799
0,59,plushy,incongruent,❌,0.5876683800076276
0,6,patients,congruent,❌,0.41732063985757584
0,6,students,congruent,❌,0.448912856632963
0,6,patients,incongruent,✅,0.39993544366997336
0,6,students,incongruent,✅,0.3708700419364423
0,60,sister,congruent,❌,0.49410681246536003
0,60,father,congruent,✅,0.5858382513114794
0,60,sister,incongruent,❌,0.6001083195479796
0,60,father,incongruent,❌,0.5012396467036069
0,61,game,congruent,❌,0.4720578684751467
0,61,sunset,congruent,✅,0.5777517886162139
0,61,game,incongruent,❌,0.5756184697200182
0,61,sunset,incongruent,✅,0.4790946449669769
0,62,holidays,congruent,❌,0.4303075895843369
0,62,funeral,congruent,✅,0.5218102563288856
0,62,holidays,incongruent,✅,0.4819747961335365
0,62,funeral,incongruent,✅,0.42428055016118627
0,63,grades,congruent,✅,0.5690956641504153
0,63,affair,congruent,❌,0.4387471374782742
0,63,grades,incongruent,✅,0.4307172555049701
0,63,affair,incongruent,❌,0.5758385414190704
0,64,arrest,congruent,✅,0.6146443538447786
0,64,stroke,congruent,❌,0.4783530796043242
0,64,arrest,incongruent,✅,0.4634670046989241
0,64,stroke,incongruent,❌,0.6201122984891282
0,65,pacifier,congruent,❌,0.46309992911618875
0,65,coffee,congruent,✅,0.5412797443910582
0,65,pacifier,incongruent,❌,0.554519523361026
0,65,coffee,incongruent,✅,0.49226490954098373
0,66,sweets,congruent,❌,0.4987446557679786
0,66,sentencing,congruent,❌,0.4322568878188259
0,66,sweets,incongruent,✅,0.424835278892847
0,66,sentencing,incongruent,❌,0.5012268107531277
0,67,nap,congruent,❌,0.46054756821311693
0,67,selfie,congruent,❌,0.3790775947053573
0,67,nap,incongruent,✅,0.3757190754903175
0,67,selfie,incongruent,✅,0.4482145251078209
0,68,diaper,congruent,❌,0.44678902048512614
0,68,tire,congruent,✅,0.5078869806640863
0,68,diaper,incongruent,❌,0.5473787630579766
0,68,tire,incongruent,✅,0.4085751689447029
0,69,chemotherapy,congruent,✅,0.6238574549754496
0,69,golf,congruent,✅,0.5234624395400991
0,69,chemotherapy,incongruent,❌,0.5164038339552451
0,69,golf,incongruent,❌,0.6108298841564701
0,7,consensus,congruent,❌,0.4550914818751857
0,7,deadlock,congruent,❌,0.4178987002075284
0,7,consensus,incongruent,✅,0.418345715901154
0,7,deadlock,incongruent,✅,0.47251179435721546
0,70,thunder,congruent,❌,0.4789069046796562
0,70,lullaby,congruent,❌,0.4666148231432542
0,70,thunder,incongruent,✅,0.45731023581535635
0,70,lullaby,incongruent,✅,0.4926914447834299
0,71,pajamas,congruent,❌,0.48990576150731063
0,71,uniform,congruent,✅,0.6078277041795532
0,71,pajamas,incongruent,❌,0.5903922807515504
0,71,uniform,incongruent,✅,0.49566028296858444
0,72,gown,congruent,✅,0.5227587075650246
0,72,sweats,congruent,✅,0.5145828443069592
0,72,gown,incongruent,✅,0.4941151446200854
0,72,sweats,incongruent,❌,0.5538426719021916
0,73,deadline,congruent,✅,0.5115349508435301
0,73,bed,congruent,❌,0.428952976112851
0,73,deadline,incongruent,✅,0.46225144521542205
0,73,bed,incongruent,❌,0.5047123679606262
0,74,kindergarten,congruent,❌,0.49577807827871506
0,74,jail,congruent,❌,0.36466059221514996
0,74,kindergarten,incongruent,✅,0.3759283787616882
0,74,jail,incongruent,✅,0.4986704661933663
0,75,interrogated,congruent,✅,0.5338423218460514
0,75,tickled,congruent,❌,0.46620193504206614
0,75,interrogated,incongruent,✅,0.47033908914646355
0,75,tickled,incongruent,❌,0.5126169154485699
0,76,sandcastle,congruent,✅,0.5667189689847262
0,76,snowman,congruent,✅,0.5242740897459622
0,76,sandcastle,incongruent,❌,0.5372561576056347
0,76,snowman,incongruent,❌,0.5622439688915166
0,77,music,congruent,❌,0.4951124977126236
0,77,pizza,congruent,✅,0.5869690859629944
0,77,music,incongruent,❌,0.5668361699930733
0,77,pizza,incongruent,❌,0.5239754717014697
0,78,playoffs,congruent,✅,0.5059175356318123
0,78,cartoon,congruent,✅,0.5227469078492802
0,78,playoffs,incongruent,❌,0.5248812631046803
0,78,cartoon,incongruent,✅,0.49854790580699726
0,79,alcoholism,congruent,❌,0.4857583102467662
0,79,academics,congruent,✅,0.58318332819656
0,79,alcoholism,incongruent,❌,0.5400652350112758
0,79,academics,incongruent,❌,0.5494737869947294
0,8,engagement,congruent,❌,0.4620331250865882
0,8,cancer,congruent,❌,0.45379239545761096
0,8,engagement,incongruent,✅,0.46282314043396083
0,8,cancer,incongruent,✅,0.45345025573633707
0,9,terminal,congruent,❌,0.44388304957357405
0,9,classroom,congruent,❌,0.48012923543591973
0,9,terminal,incongruent,✅,0.4813718765632746
0,9,classroom,incongruent,✅,0.4466800661301197
1,0,library,congruent,✅,0.9358621880955016
1,0,refrigerator,congruent,✅,0.5546871805067319
1,0,library,incongruent,✅,0.25609428018405334
1,0,refrigerator,incongruent,✅,0.012822759015073397
1,1,disappointment,congruent,❌,0.39639884154528504
1,1,delight,congruent,❌,0.151858296552606
1,1,disappointment,incongruent,✅,0.08176852588961098
1,1,delight,incongruent,✅,0.39803272096554787
1,10,cash,congruent,✅,0.9820059442671997
1,10,groceries,congruent,✅,0.6607656986845066
1,10,cash,incongruent,❌,0.7659201904261549
1,10,groceries,incongruent,✅,0.3298839475762599
1,11,lonely,congruent,❌,0.4553611029276361
1,11,confident,congruent,❌,0.4246590333186658
1,11,lonely,incongruent,❌,0.6036701486771419
1,11,confident,incongruent,✅,0.21350081015005748
1,12,joy,congruent,❌,0.24950350545409966
1,12,outrage,congruent,✅,0.5792578650355833
1,12,joy,incongruent,✅,0.30769213972528997
1,12,outrage,incongruent,✅,0.11177852556221077
1,13,traffic,congruent,✅,0.9890726718835466
1,13,snowstorm,congruent,✅,0.8613625401264161
1,13,traffic,incongruent,❌,0.5036672117573702
1,13,snowstorm,incongruent,❌,0.9920023205998396
1,14,laughter,congruent,✅,0.7783851648949938
1,14,frustration,congruent,✅,0.6563510040976981
1,14,laughter,incongruent,❌,0.7102831007356112
1,14,frustration,incongruent,❌,0.6202074414362477
1,15,calculator,congruent,✅,0.7276858951897064
1,15,instrument,congruent,❌,0.4059536011289864
1,15,calculator,incongruent,❌,0.5726074160589718
1,15,instrument,incongruent,✅,0.06262987390083853
1,16,orchestra,congruent,✅,0.5624042597436014
1,16,racers,congruent,❌,0.4669266022726612
1,16,orchestra,incongruent,✅,0.06622851302120278
1,16,racers,incongruent,✅,0.1683674773365404
1,17,retirement,congruent,❌,0.2398338326650852
1,17,playdate,congruent,❌,0.22950689487218337
1,17,retirement,incongruent,✅,0.2327428211039992
1,17,playdate,incongruent,✅,0.1790950149369028
1,18,relieved,congruent,❌,0.21534290842842757
1,18,depressed,congruent,❌,0.300181229666836
1,18,relieved,incongruent,✅,0.16075748136439247
1,18,depressed,incongruent,❌,0.6399328763653305
1,19,friends,congruent,❌,0.25971082538355617
1,19,weight,congruent,✅,0.9570973408145126
1,19,friends,incongruent,✅,0.1258596875001901
1,19,weight,incongruent,✅,0.4705148979893067
1,2,overcoat,congruent,❌,0.2034173240387726
1,2,sandals,congruent,✅,0.8303194056456028
1,2,overcoat,incongruent,❌,0.8016714156959984
1,2,sandals,incongruent,✅,0.19719469333215153
1,20,lipstick,congruent,✅,0.9762365285742151
1,20,song,congruent,✅,0.9409559248300644
1,20,lipstick,incongruent,✅,0.0977689247892974
1,20,song,incongruent,❌,0.6444415450812881
1,21,fought,congruent,❌,0.1397565117256225
1,21,sang,congruent,❌,0.44639390208771823
1,21,fought,incongruent,✅,0.08107421216855036
1,21,sang,incongruent,✅,0.17601675052874763
1,22,skeptical,congruent,❌,0.027148082089766528
1,22,reassured,congruent,❌,0.3672058366499277
1,22,skeptical,incongruent,✅,0.27616675701435917
1,22,reassured,incongruent,✅,0.03446362862109302
1,23,graduation,congruent,✅,0.9501728637812776
1,23,operation,congruent,❌,0.07334393207177853
1,23,graduation,incongruent,✅,0.008226312438376234
1,23,operation,incongruent,✅,0.3188362276450367
1,24,bride,congruent,✅,0.9880553651594517
1,24,aftermath,congruent,✅,0.9687321757374667
1,24,bride,incongruent,✅,0.32556319631906355
1,24,aftermath,incongruent,✅,0.41972408176573034
1,25,teacher,congruent,✅,0.9974626089930855
1,25,daughter,congruent,❌,0.14716309678495898
1,25,teacher,incongruent,✅,0.15192542045433616
1,25,daughter,incongruent,✅,0.08263600034366239
1,26,roommate,congruent,✅,0.7768218088593023
1,26,grandma,congruent,❌,0.19378809592498353
1,26,roommate,incongruent,✅,0.22692390675786892
1,26,grandma,incongruent,❌,0.8153810930695604
1,27,brother,congruent,❌,0.18084249884454437
1,27,mother,congruent,❌,0.31053703681841344
1,27,brother,incongruent,✅,0.3225337874006643
1,27,mother,incongruent,✅,0.2042129448756982
1,28,preschool,congruent,✅,0.8885297087323746
1,28,prison,congruent,✅,0.5554167355965209
1,28,preschool,incongruent,✅,0.037917936357510805
1,28,prison,incongruent,✅,0.24139211576684202
1,29,hopeful,congruent,✅,0.6060626825934126
1,29,hopeless,congruent,✅,0.8786078254467363
1,29,hopeful,incongruent,✅,0.41522801087837435
1,29,hopeless,incongruent,❌,0.8990344210676987
1,3,marathon,congruent,✅,0.9973281780608575
1,3,exam,congruent,✅,0.7890540224410567
1,3,marathon,incongruent,✅,0.36017269320464695
1,3,exam,incongruent,❌,0.7937719383326907
1,30,appalled,congruent,❌,0.28279611719223124
1,30,overjoyed,congruent,✅,0.8272224703796378
1,30,appalled,incongruent,❌,0.7430119703781939
1,30,overjoyed,incongruent,✅,0.3201652273183753
1,31,reprimand,congruent,✅,0.7536154388414964
1,31,encouragement,congruent,❌,0.277422422679091
1,31,reprimand,incongruent,✅,0.2713970143702884
1,31,encouragement,incongruent,❌,0.7557366242734833
1,32,angrily,congruent,✅,0.7418180903755476
1,32,cordially,congruent,❌,0.2253613918143513
1,32,angrily,incongruent,✅,0.21235360683554788
1,32,cordially,incongruent,✅,0.39759328531467364
1,33,accusatory,congruent,❌,0.17139628162148393
1,33,flirtatious,congruent,✅,0.8077935162282519
1,33,accusatory,incongruent,❌,0.7062364254438726
1,33,flirtatious,incongruent,✅,0.14838727320867912
1,34,disapprovingly,congruent,❌,0.4936404536103681
1,34,lovingly,congruent,❌,0.41643681965734536
1,34,disapprovingly,incongruent,❌,0.5452847852610819
1,34,lovingly,incongruent,❌,0.5902891271514066
1,35,playful,congruent,✅,0.6676571546166756
1,35,distant,congruent,❌,0.11291199981809942
1,35,playful,incongruent,✅,0.07294825543794053
1,35,distant,incongruent,✅,0.41511066583684014
1,36,headphones,congruent,❌,0.4456133721127035
1,36,mangoes,congruent,✅,0.791771069455032
1,36,headphones,incongruent,❌,0.5662841973529228
1,36,mangoes,incongruent,✅,0.4999822334250266
1,37,playroom,congruent,✅,0.6641655469429596
1,37,park,congruent,✅,0.8669962499812948
1,37,playroom,incongruent,✅,0.46610857883345697
1,37,park,incongruent,❌,0.6226072308894668
1,38,bedroom,congruent,✅,0.7578158741407959
1,38,backyard,congruent,❌,0.364625603578829
1,38,bedroom,incongruent,✅,0.42650425273251147
1,38,backyard,incongruent,✅,0.2994713830208906
1,39,solemnly,congruent,❌,0.1429816742407198
1,39,excitedly,congruent,✅,0.8150224669965394
1,39,solemnly,incongruent,✅,0.4316842365925275
1,39,excitedly,incongruent,❌,0.5028410573320451
1,4,menu,congruent,✅,0.9319067363808542
1,4,prescription,congruent,✅,0.9828969760938556
1,4,menu,incongruent,✅,0.13452126361877342
1,4,prescription,incongruent,✅,0.40191420514068216
1,40,car,congruent,✅,0.8273090901741693
1,40,sock,congruent,✅,0.5021192714163547
1,40,car,incongruent,✅,0.3046701270865498
1,40,sock,incongruent,✅,0.08893562673842462
1,41,overdressed,congruent,✅,0.5897357649261968
1,41,naked,congruent,✅,0.9167899276079311
1,41,overdressed,incongruent,✅,0.4303596912668685
1,41,naked,incongruent,✅,0.4772224177832747
1,42,shy,congruent,❌,0.445612731986053
1,42,lively,congruent,✅,0.6233721228032094
1,42,shy,incongruent,✅,0.3515988244842924
1,42,lively,incongruent,✅,0.3958898556719616
1,43,offended,congruent,✅,0.572532945023856
1,43,flattered,congruent,✅,0.5179916782227199
1,43,offended,incongruent,✅,0.304891459041551
1,43,flattered,incongruent,✅,0.4548630482249461
1,44,grandkid,congruent,✅,0.9506565635907186
1,44,cellmate,congruent,✅,0.710274383666102
1,44,grandkid,incongruent,❌,0.5085009854013266
1,44,cellmate,incongruent,❌,0.5367693426680982
1,45,promoted,congruent,❌,0.09615611456736495
1,45,fired,congruent,❌,0.18929934372195234
1,45,promoted,incongruent,✅,0.11938035997363008
1,45,fired,incongruent,✅,0.07727922284852114
1,46,shooting,congruent,✅,0.7600185939754384
1,46,celebration,congruent,✅,0.7832322193026237
1,46,shooting,incongruent,❌,0.6923592769829927
1,46,celebration,incongruent,❌,0.7766842052940476
1,47,crayon,congruent,✅,0.7112521047648654
1,47,beer,congruent,✅,0.8348239949353824
1,47,crayon,incongruent,✅,0.009157041436849743
1,47,beer,incongruent,✅,0.11265911581218568
1,48,waiter,congruent,✅,0.8238779945039767
1,48,taxi,congruent,✅,0.684874842605058
1,48,waiter,incongruent,✅,0.1368564438737071
1,48,taxi,incongruent,✅,0.408986763780205
1,49,parents,congruent,✅,0.9631475436127896
1,49,keys,congruent,✅,0.8823372372609061
1,49,parents,incongruent,✅,0.16435828305805453
1,49,keys,incongruent,✅,0.36959518537229585
1,5,distress,congruent,✅,0.7524652521561626
1,5,tranquility,congruent,✅,0.8804241138654137
1,5,distress,incongruent,❌,0.5522850666806925
1,5,tranquility,incongruent,❌,0.7574273841200055
1,50,sofa,congruent,✅,0.944469850414511
1,50,sky,congruent,✅,0.9726442355475265
1,50,sofa,incongruent,❌,0.8439591658201734
1,50,sky,incongruent,❌,0.5674473212981553
1,51,obesity,congruent,✅,0.9176528056171943
1,51,homework,congruent,✅,0.7062778814408961
1,51,obesity,incongruent,✅,0.20130337893214856
1,51,homework,incongruent,✅,0.2607732186640136
1,52,quiz,congruent,✅,0.9692141706140754
1,52,commute,congruent,✅,0.5078738900901503
1,52,quiz,incongruent,✅,0.08756232725124811
1,52,commute,incongruent,❌,0.5726258370098026
1,53,migraine,congruent,✅,0.9648353124373296
1,53,excitement,congruent,❌,0.4064460839349083
1,53,migraine,incongruent,✅,0.30863337455808193
1,53,excitement,incongruent,✅,0.3587042380941833
1,54,niece,congruent,❌,0.4871805723574215
1,54,husband,congruent,❌,0.29980884599224117
1,54,niece,incongruent,❌,0.6590885537838019
1,54,husband,incongruent,✅,0.27837362497767754
1,55,film,congruent,❌,0.06401440104945297
1,55,sunrise,congruent,✅,0.6572697040163303
1,55,film,incongruent,✅,0.058952148255101186
1,55,sunrise,incongruent,✅,0.2773591819019136
1,56,lecture,congruent,✅,0.9510285292210882
1,56,banquet,congruent,✅,0.723701540606889
1,56,lecture,incongruent,✅,0.39368939973352257
1,56,banquet,incongruent,✅,0.07116217130976026
1,57,drink,congruent,✅,0.9982285269471906
1,57,textbook,congruent,✅,0.9248279391284822
1,57,drink,incongruent,✅,0.06366146709486431
1,57,textbook,incongruent,❌,0.932922975775346
1,58,pool,congruent,✅,0.94422356538598
1,58,snow,congruent,❌,0.2284092126445913
1,58,pool,incongruent,✅,0.06830004530514115
1,58,snow,incongruent,✅,0.3549912153137549
1,59,passport,congruent,❌,0.2711093486507943
1,59,plushy,congruent,❌,0.4802391832643571
1,59,passport,incongruent,✅,0.497656437157316
1,59,plushy,incongruent,✅,0.012259959798054824
1,6,patients,congruent,✅,0.8591483128678228
1,6,students,congruent,❌,0.459804759448966
1,6,patients,incongruent,✅,0.056696241926180294
1,6,students,incongruent,✅,0.010539304248902646
1,60,sister,congruent,✅,0.8835591451633938
1,60,father,congruent,✅,0.8791416816939011
1,60,sister,incongruent,❌,0.7353898574360903
1,60,father,incongruent,❌,0.915426755182878
1,61,game,congruent,❌,0.40694625406103757
1,61,sunset,congruent,✅,0.774604631129623
1,61,game,incongruent,✅,0.14254488494198816
1,61,sunset,incongruent,✅,0.01395336802180137
1,62,holidays,congruent,❌,0.20202703000408354
1,62,funeral,congruent,✅,0.8497240008808886
1,62,holidays,incongruent,✅,0.3126558572025511
1,62,funeral,incongruent,✅,0.07572991175127522
1,63,grades,congruent,✅,0.8636983938654454
1,63,affair,congruent,✅,0.5967778406386157
1,63,grades,incongruent,✅,0.3565356524378197
1,63,affair,incongruent,✅,0.13575237264840712
1,64,arrest,congruent,✅,0.9936637218613503
1,64,stroke,congruent,❌,0.17298153883105927
1,64,arrest,incongruent,✅,0.29722282609565887
1,64,stroke,incongruent,❌,0.8724714193718206
1,65,pacifier,congruent,✅,0.6723349171672631
1,65,coffee,congruent,✅,0.7221241361404782
1,65,pacifier,incongruent,✅,0.28129753419838815
1,65,coffee,incongruent,❌,0.505720732510091
1,66,sweets,congruent,✅,0.8251493583329834
1,66,sentencing,congruent,❌,0.4287479880069972
