item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
4,prescription,incongruent,1.2890625,0.81640625,1,0.81640625,0.125,0.004302978515625,0.05224609375,0.0001659393310546875,1.0
5,distress,congruent,4.0625,0.9375,4,0.00058746337890625,0.00011587142944335938,0.00058746337890625,0.9375,0.06005859375,1.0
5,tranquility,congruent,5.0,0.99609375,5,2.0302832126617432e-07,1.8998980522155762e-07,8.791685104370117e-07,0.005218505859375,0.99609375,1.0
5,distress,incongruent,1.0,1.0,1,1.0,2.868473529815674e-07,2.1245796233415604e-09,2.1245796233415604e-09,1.1874362826347351e-08,1.0
5,tranquility,incongruent,1.03125,0.9765625,1,0.9765625,0.01397705078125,0.0024261474609375,0.005126953125,0.00054168701171875,1.0
6,patients,congruent,4.09375,0.91015625,4,0.00023746490478515625,0.00145721435546875,0.005401611328125,0.91015625,0.08447265625,1.0
6,students,congruent,4.03125,0.98828125,4,1.2814998626708984e-05,0.00010728836059570312,0.000274658203125,0.98828125,0.012451171875,1.0
6,patients,incongruent,2.3125,0.7734375,2,0.03857421875,0.7734375,0.0361328125,0.15234375,0.0004558563232421875,1.0
6,students,incongruent,1.0,1.0,1,1.0,0.000335693359375,1.5497207641601562e-06,1.4603137969970703e-06,3.293156623840332e-06,1.0
7,consensus,congruent,4.0,0.99609375,4,8.440017700195312e-05,3.743171691894531e-05,7.486343383789062e-05,0.99609375,0.0021820068359375,1.0
7,deadlock,congruent,1.140625,0.875,1,0.875,0.1181640625,0.00518798828125,0.003143310546875,6.961822509765625e-05,1.0
7,consensus,incongruent,1.0234375,0.9765625,1,0.9765625,0.02294921875,0.001007080078125,0.000255584716796875,1.8477439880371094e-05,1.0
7,deadlock,incongruent,4.0,1.0,4,5.125999450683594e-05,3.7670135498046875e-05,8.487701416015625e-05,1.0,0.00170135498046875,1.0
8,cancer,congruent,4.03125,0.9140625,4,0.0019989013671875,0.0130615234375,0.004791259765625,0.9140625,0.06640625,1.0
8,engagement,congruent,4.0625,0.953125,4,4.9114227294921875e-05,2.6226043701171875e-05,9.72747802734375e-05,0.953125,0.04736328125,1.0
8,cancer,incongruent,4.03125,0.9296875,4,0.000400543212890625,0.00909423828125,0.00909423828125,0.9296875,0.052490234375,1.0
8,engagement,incongruent,4.03125,0.95703125,4,0.0002841949462890625,0.00390625,0.005706787109375,0.95703125,0.03271484375,1.0
9,classroom,congruent,4.0,0.99609375,4,0.00011539459228515625,4.5299530029296875e-05,0.00131988525390625,0.99609375,0.00116729736328125,1.0
9,terminal,congruent,4.0,1.0,4,1.895427703857422e-05,4.231929779052734e-06,0.00010204315185546875,1.0,0.000518798828125,1.0
9,classroom,incongruent,3.90625,0.9453125,4,0.0208740234375,0.01348876953125,0.0196533203125,0.9453125,0.0020599365234375,1.0
9,terminal,incongruent,4.0,1.0,4,2.586841583251953e-05,1.895427703857422e-05,0.000518798828125,1.0,0.00020313262939453125,1.0
10,cash,congruent,1.0,1.0,1,1.0,0.000804901123046875,5.817413330078125e-05,1.3709068298339844e-06,1.3597309589385986e-07,1.0
10,groceries,congruent,1.0,1.0,1,1.0,0.000804901123046875,1.5735626220703125e-05,2.115964889526367e-06,1.2069940567016602e-06,1.0
10,cash,incongruent,1.0,1.0,1,1.0,0.000553131103515625,7.867813110351562e-06,2.3990869522094727e-06,1.7583370208740234e-06,1.0
10,groceries,incongruent,1.0,1.0,1,1.0,4.5299530029296875e-05,3.688037395477295e-07,1.4319084584712982e-08,3.2887328416109085e-09,1.0
11,confident,congruent,4.125,0.87890625,4,8.404254913330078e-06,4.500150680541992e-06,1.4722347259521484e-05,0.87890625,0.119140625,1.0
11,lonely,congruent,1.09375,0.9375,1,0.9375,0.041259765625,0.00921630859375,0.00921630859375,0.00124359130859375,1.0
11,confident,incongruent,1.0078125,0.9921875,1,0.9921875,0.00970458984375,3.9577484130859375e-05,2.086162567138672e-07,1.7462298274040222e-09,1.0
11,lonely,incongruent,4.0,1.0,4,5.817413330078125e-05,4.5299530029296875e-05,0.00012302398681640625,1.0,0.000553131103515625,1.0
12,joy,congruent,5.0,1.0,5,5.657784640789032e-08,6.798654794692993e-08,7.338821887969971e-07,0.00193023681640625,1.0,1.0
12,outrage,congruent,1.1171875,0.9375,1,0.9375,0.031982421875,0.007171630859375,0.0194091796875,0.0038299560546875,1.0
12,joy,incongruent,1.0,1.0,1,1.0,9.632110595703125e-05,4.500150680541992e-06,2.0838342607021332e-08,3.841705620288849e-09,1.0
12,outrage,incongruent,4.875,0.8671875,5,0.00015544891357421875,6.914138793945312e-05,0.0002574920654296875,0.1328125,0.8671875,1.0
13,snowstorm,congruent,3.859375,0.90625,4,0.05126953125,0.0025482177734375,0.01141357421875,0.90625,0.02734375,1.0
13,traffic,congruent,2.546875,0.439453125,4,0.388671875,0.111328125,0.0595703125,0.439453125,0.00109100341796875,1.0
13,snowstorm,incongruent,1.109375,0.91015625,1,0.91015625,0.07470703125,0.0101318359375,0.005401611328125,5.2928924560546875e-05,1.0
13,traffic,incongruent,1.015625,0.98828125,1,0.98828125,0.012451171875,0.0002574920654296875,0.00012159347534179688,2.5331974029541016e-06,1.0
14,frustration,congruent,4.125,0.8671875,4,0.0002899169921875,7.82012939453125e-05,0.0002899169921875,0.8671875,0.1328125,1.0
14,laughter,congruent,4.9375,0.95703125,5,1.1682510375976562e-05,9.119510650634766e-06,5.5789947509765625e-05,0.0419921875,0.95703125,1.0
14,frustration,incongruent,1.0,1.0,1,1.0,3.7670135498046875e-05,8.754432201385498e-08,5.3085386753082275e-08,3.213062882423401e-08,1.0
14,laughter,incongruent,1.0078125,0.98828125,1,0.98828125,0.010986328125,0.000331878662109375,3.9577484130859375e-05,2.2351741790771484e-06,1.0
15,calculator,congruent,1.0,1.0,1,1.0,0.00102996826171875,5.14984130859375e-05,9.584426879882812e-05,1.3828277587890625e-05,1.0
15,instrument,congruent,1.015625,0.98828125,1,0.98828125,0.012451171875,6.532669067382812e-05,5.745887756347656e-05,2.86102294921875e-06,1.0
15,calculator,incongruent,1.0,1.0,1,1.0,0.00170135498046875,2.4199485778808594e-05,2.4199485778808594e-05,2.8908252716064453e-06,1.0
15,instrument,incongruent,1.0078125,0.99609375,1,0.99609375,0.004608154296875,0.0001392364501953125,0.00015735626220703125,3.0994415283203125e-05,1.0
16,orchestra,congruent,4.125,0.8671875,4,0.0003299713134765625,6.079673767089844e-05,0.000789642333984375,0.8671875,0.1328125,1.0
16,racers,congruent,4.09375,0.90234375,4,0.0003032684326171875,4.100799560546875e-05,0.0005645751953125,0.90234375,0.09521484375,1.0
16,orchestra,incongruent,4.0,0.97265625,4,0.004486083984375,0.000690460205078125,0.0027313232421875,0.97265625,0.0201416015625,1.0
16,racers,incongruent,4.1875,0.76953125,4,0.000904083251953125,0.0003757476806640625,0.006683349609375,0.76953125,0.220703125,1.0
17,playdate,congruent,3.984375,0.98828125,4,0.0002918243408203125,0.00457763671875,0.00665283203125,0.98828125,0.0009002685546875,1.0
17,retirement,congruent,4.0,0.98046875,4,0.0003299713134765625,0.00147247314453125,0.00848388671875,0.98046875,0.00848388671875,1.0
17,playdate,incongruent,1.0,1.0,1,1.0,0.00070953369140625,3.9637088775634766e-06,2.115964889526367e-06,3.9637088775634766e-06,1.0
17,retirement,incongruent,3.828125,0.89453125,4,0.00104522705078125,0.06494140625,0.039306640625,0.89453125,0.000720977783203125,1.0
18,depressed,congruent,1.25,0.90625,1,0.90625,0.0146484375,0.003265380859375,0.07421875,0.00106048583984375,1.0
18,relieved,congruent,4.0,0.99609375,4,6.580352783203125e-05,2.4199485778808594e-05,0.00011587142944335938,0.99609375,0.0021820068359375,1.0
18,depressed,incongruent,4.0,0.99609375,4,6.580352783203125e-05,2.9206275939941406e-05,0.0001583099365234375,0.99609375,0.003173828125,1.0
18,relieved,incongruent,1.0,1.0,1,1.0,0.00170135498046875,7.3909759521484375e-06,1.1324882507324219e-06,9.313225746154785e-08,1.0
19,friends,congruent,1.296875,0.72265625,1,0.72265625,0.265625,0.004852294921875,0.00799560546875,4.76837158203125e-05,1.0
19,weight,congruent,4.0,0.98046875,4,0.00130462646484375,0.0021514892578125,0.003997802734375,0.98046875,0.01092529296875,1.0
19,friends,incongruent,3.796875,0.890625,4,0.0390625,0.03466796875,0.02099609375,0.890625,0.0135498046875,1.0
19,weight,incongruent,1.0859375,0.91796875,1,0.91796875,0.0751953125,0.0025787353515625,0.0029296875,8.821487426757812e-05,1.0
20,lipstick,congruent,4.125,0.61328125,4,0.0306396484375,0.007720947265625,0.05712890625,0.61328125,0.291015625,1.0
20,song,congruent,4.03125,0.96484375,4,0.0003223419189453125,0.0002841949462890625,0.01068115234375,0.96484375,0.025634765625,1.0
20,lipstick,incongruent,1.0,0.99609375,1,0.99609375,0.00170135498046875,0.0002765655517578125,0.00020313262939453125,5.424022674560547e-06,1.0
20,song,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,0.0003337860107421875,0.0003337860107421875,0.00010824203491210938,1.0
21,fought,congruent,1.3125,0.73046875,1,0.73046875,0.2373046875,0.0250244140625,0.00811767578125,7.009506225585938e-05,1.0
21,sang,congruent,2.53125,0.318359375,4,0.279296875,0.2470703125,0.150390625,0.318359375,0.005126953125,1.0
21,fought,incongruent,1.1171875,0.89453125,1,0.89453125,0.09423828125,0.00604248046875,0.00323486328125,5.221366882324219e-05,1.0
21,sang,incongruent,1.078125,0.9296875,1,0.9296875,0.0673828125,0.0023040771484375,0.00157928466796875,1.3709068298339844e-05,1.0
22,reassured,congruent,3.984375,0.9921875,4,0.00014781951904296875,0.0029754638671875,0.0016937255859375,0.9921875,0.00109100341796875,1.0
22,skeptical,congruent,1.03125,0.96875,1,0.96875,0.02587890625,0.00396728515625,0.00030517578125,4.947185516357422e-06,1.0
22,reassured,incongruent,1.140625,0.86328125,1,0.86328125,0.1328125,0.0035247802734375,0.00089263916015625,2.372264862060547e-05,1.0
22,skeptical,incongruent,4.0,1.0,4,7.963180541992188e-05,7.963180541992188e-05,0.000148773193359375,1.0,0.0002307891845703125,1.0
23,graduation,congruent,4.90625,0.9140625,5,0.00011301040649414062,1.436471939086914e-05,0.00064849853515625,0.0849609375,0.9140625,1.0
23,operation,congruent,4.09375,0.8828125,4,0.0006256103515625,0.000179290771484375,0.0111083984375,0.8828125,0.10546875,1.0
23,graduation,incongruent,1.0390625,0.9609375,1,0.9609375,0.037353515625,0.000774383544921875,0.000774383544921875,0.00013446807861328125,1.0
23,operation,incongruent,1.7421875,0.5546875,2,0.380859375,0.5546875,0.0189208984375,0.04541015625,0.0025634765625,1.0
24,aftermath,congruent,3.765625,0.8515625,4,0.02001953125,0.048095703125,0.0791015625,0.8515625,0.001129150390625,1.0
24,bride,congruent,4.03125,0.9609375,4,0.00038909912109375,0.000152587890625,0.000774383544921875,0.9609375,0.037353515625,1.0
24,aftermath,incongruent,1.0,1.0,1,1.0,0.00070953369140625,6.943941116333008e-06,3.725290298461914e-06,2.2649765014648438e-06,1.0
24,bride,incongruent,2.5,0.4765625,2,0.0732421875,0.4765625,0.328125,0.12060546875,0.00151824951171875,1.0
25,daughter,congruent,4.0,0.98828125,4,1.4543533325195312e-05,0.0002422332763671875,0.0035552978515625,0.98828125,0.008544921875,1.0
25,teacher,congruent,3.953125,0.953125,4,0.000766754150390625,0.01055908203125,0.036865234375,0.953125,0.0003185272216796875,1.0
25,daughter,incongruent,2.125,0.78125,2,0.09326171875,0.78125,0.0439453125,0.08203125,0.00029754638671875,1.0
25,teacher,incongruent,2.765625,0.44140625,2,0.0029754638671875,0.44140625,0.34375,0.208984375,0.00124359130859375,1.0
26,grandma,congruent,4.90625,0.90625,5,9.179115295410156e-06,8.106231689453125e-06,6.771087646484375e-05,0.09521484375,0.90625,1.0
26,roommate,congruent,3.984375,0.95703125,4,0.0003643035888671875,0.0030517578125,0.0224609375,0.95703125,0.017578125,1.0
26,grandma,incongruent,2.109375,0.54296875,2,0.2255859375,0.54296875,0.13671875,0.09423828125,0.0013427734375,1.0
26,roommate,incongruent,2.734375,0.5,2,0.02197265625,0.5,0.2080078125,0.267578125,0.003814697265625,1.0
27,brother,congruent,3.890625,0.91796875,4,0.0115966796875,0.01904296875,0.04052734375,0.91796875,0.009033203125,1.0
27,mother,congruent,1.6171875,0.55078125,2,0.427734375,0.55078125,0.0078125,0.0146484375,0.000934600830078125,1.0
27,brother,incongruent,3.171875,0.58203125,4,0.061279296875,0.310546875,0.0419921875,0.58203125,0.00567626953125,1.0
27,mother,incongruent,1.2890625,0.72265625,1,0.72265625,0.265625,0.0037994384765625,0.006256103515625,0.000274658203125,1.0
28,preschool,congruent,4.03125,0.96484375,4,4.124641418457031e-05,3.409385681152344e-05,0.000324249267578125,0.96484375,0.032958984375,1.0
28,prison,congruent,4.03125,0.953125,4,0.0004119873046875,0.00067901611328125,0.007293701171875,0.953125,0.037109375,1.0
28,preschool,incongruent,1.0,1.0,1,1.0,0.000553131103515625,1.0654330253601074e-06,2.868473529815674e-07,3.5017728805541992e-06,1.0
28,prison,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,4.470348358154297e-06,1.0579824447631836e-06,1.138448715209961e-05,1.0
29,hopeful,congruent,4.0,0.99609375,4,0.00017833709716796875,4.5299530029296875e-05,0.00131988525390625,0.99609375,0.003173828125,1.0
29,hopeless,congruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,0.000705718994140625,0.00054931640625,4.506111145019531e-05,1.0
29,hopeful,incongruent,1.0078125,0.98828125,1,0.98828125,0.010986328125,0.0001010894775390625,1.4603137969970703e-05,1.7434358596801758e-06,1.0
29,hopeless,incongruent,1.0390625,0.9609375,1,0.9609375,0.037353515625,0.000774383544921875,0.0009918212890625,1.0371208190917969e-05,1.0
30,appalled,congruent,1.421875,0.8203125,1,0.8203125,0.059326171875,0.006256103515625,0.11083984375,0.004302978515625,1.0
30,overjoyed,congruent,1.03125,0.98046875,1,0.98046875,0.01397705078125,0.00069427490234375,0.005126953125,0.0004787445068359375,1.0
30,appalled,incongruent,1.0,1.0,1,1.0,0.00170135498046875,3.2782554626464844e-06,6.139278411865234e-06,2.115964889526367e-06,1.0
30,overjoyed,incongruent,2.0,0.60546875,1,0.60546875,0.0927734375,0.009765625,0.28515625,0.00860595703125,1.0
31,encouragement,congruent,4.0,1.0,4,3.7670135498046875e-05,3.123283386230469e-05,0.0002956390380859375,1.0,0.0006256103515625,1.0
31,reprimand,congruent,1.234375,0.8359375,1,0.8359375,0.1279296875,0.003875732421875,0.032470703125,0.00013256072998046875,1.0
31,encouragement,incongruent,1.0078125,0.9921875,1,0.9921875,0.00860595703125,1.2099742889404297e-05,3.933906555175781e-06,1.7434358596801758e-06,1.0
31,reprimand,incongruent,4.0,1.0,4,8.487701416015625e-05,0.0001087188720703125,0.0006256103515625,1.0,0.0002956390380859375,1.0
32,angrily,congruent,1.0078125,0.9921875,1,0.9921875,0.00860595703125,7.43865966796875e-05,6.532669067382812e-05,5.7220458984375e-06,1.0
32,cordially,congruent,4.0,1.0,4,0.0001392364501953125,0.00012302398681640625,0.0002613067626953125,1.0,0.00102996826171875,1.0
32,angrily,incongruent,1.046875,0.96484375,1,0.96484375,0.0291748046875,0.0006866455078125,0.00506591796875,8.64267349243164e-06,1.0
32,cordially,incongruent,1.0,1.0,1,1.0,0.000335693359375,7.338821887969971e-07,7.729977369308472e-08,4.6798959374427795e-08,1.0
33,accusatory,congruent,3.9375,0.96875,4,0.0137939453125,0.01220703125,0.005096435546875,0.96875,0.000286102294921875,1.0
33,flirtatious,congruent,4.0,0.9921875,4,0.0004825592041015625,0.00015735626220703125,0.005889892578125,0.9921875,0.0031585693359375,1.0
33,accusatory,incongruent,1.0234375,0.98046875,1,0.98046875,0.0203857421875,0.0001068115234375,2.5391578674316406e-05,3.390014171600342e-07,1.0
33,flirtatious,incongruent,2.453125,0.6171875,2,0.006866455078125,0.6171875,0.291015625,0.08349609375,0.0003414154052734375,1.0
34,disapprovingly,congruent,1.0859375,0.92578125,1,0.92578125,0.06689453125,0.00122833251953125,0.004852294921875,6.914138793945312e-05,1.0
34,lovingly,congruent,4.1875,0.81640625,4,1.2814998626708984e-05,1.8596649169921875e-05,0.0004520416259765625,0.81640625,0.1826171875,1.0
34,disapprovingly,incongruent,4.0,0.90625,4,4.649162292480469e-05,0.003265380859375,0.039794921875,0.90625,0.051025390625,1.0
34,lovingly,incongruent,1.0234375,0.97265625,1,0.97265625,0.02587890625,0.000690460205078125,5.6743621826171875e-05,4.947185516357422e-06,1.0
35,distant,congruent,1.453125,0.5546875,1,0.5546875,0.431640625,0.01153564453125,0.00064849853515625,8.702278137207031e-06,1.0
35,playful,congruent,4.0,0.98046875,4,0.00022602081298828125,0.00012111663818359375,0.00189208984375,0.98046875,0.015869140625,1.0
35,distant,incongruent,4.0,0.98828125,4,0.000701904296875,0.00148773193359375,0.007537841796875,0.98828125,0.002777099609375,1.0
35,playful,incongruent,1.1484375,0.8515625,1,0.8515625,0.1474609375,0.0006866455078125,0.0001049041748046875,1.2442469596862793e-06,1.0
36,headphones,congruent,3.9375,0.9609375,4,0.0120849609375,0.003936767578125,0.0198974609375,0.9609375,0.0030517578125,1.0
36,mangoes,congruent,1.0,1.0,1,1.0,0.0006256103515625,7.867813110351562e-06,2.905726432800293e-06,3.9301812648773193e-07,1.0
36,headphones,incongruent,1.0,1.0,1,1.0,5.424022674560547e-06,1.0477378964424133e-08,5.3085386753082275e-08,9.313225746154785e-08,1.0
36,mangoes,incongruent,1.0078125,0.99609375,1,0.99609375,0.005218505859375,4.2438507080078125e-05,1.6570091247558594e-05,3.2782554626464844e-06,1.0
37,park,congruent,4.0,1.0,4,8.404254913330078e-06,7.338821887969971e-07,3.725290298461914e-06,1.0,0.0008544921875,1.0
37,playroom,congruent,4.0,0.99609375,4,2.574920654296875e-05,3.4868717193603516e-06,2.1338462829589844e-05,0.99609375,0.0035858154296875,1.0
37,park,incongruent,4.0,0.9765625,4,0.00188446044921875,0.00054168701171875,0.00213623046875,0.9765625,0.0179443359375,1.0
37,playroom,incongruent,1.0234375,0.98046875,1,0.98046875,0.020263671875,0.00032806396484375,0.00015544891357421875,1.055002212524414e-05,1.0
38,backyard,congruent,4.0,0.99609375,4,5.459785461425781e-05,6.139278411865234e-06,5.459785461425781e-05,0.99609375,0.0028076171875,1.0
38,bedroom,congruent,4.0,0.98828125,4,6.532669067382812e-05,8.285045623779297e-06,6.961822509765625e-05,0.98828125,0.010986328125,1.0
38,backyard,incongruent,1.2265625,0.77734375,1,0.77734375,0.22265625,0.00102996826171875,0.00054931640625,0.0003337860107421875,1.0
38,bedroom,incongruent,3.921875,0.9609375,4,0.025634765625,0.005706787109375,0.005035400390625,0.9609375,0.003936767578125,1.0
39,excitedly,congruent,4.09375,0.9140625,4,5.340576171875e-05,1.436471939086914e-05,0.00014495849609375,0.9140625,0.0849609375,1.0
39,solemnly,congruent,4.0,0.98046875,4,0.00147247314453125,0.00115203857421875,0.00147247314453125,0.98046875,0.01397705078125,1.0
39,excitedly,incongruent,1.171875,0.87890625,1,0.87890625,0.0927734375,0.0067138671875,0.0206298828125,0.00080108642578125,1.0
39,solemnly,incongruent,4.5,0.5,4,6.151199340820312e-05,2.1338462829589844e-05,0.0003337860107421875,0.5,0.5,1.0
40,car,congruent,1.0078125,0.9921875,1,0.9921875,0.00592041015625,5.1021575927734375e-05,2.4199485778808594e-05,7.301568984985352e-07,1.0
40,sock,congruent,1.0078125,0.99609375,1,0.99609375,0.005218505859375,0.00010824203491210938,2.574920654296875e-05,7.361173629760742e-06,1.0
40,car,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,3.981590270996094e-05,3.504753112792969e-05,5.066394805908203e-06,1.0
40,sock,incongruent,1.0,1.0,1,1.0,0.0006256103515625,6.943941116333008e-06,9.424984455108643e-07,1.7415732145309448e-07,1.0
41,naked,congruent,1.0,0.99609375,1,0.99609375,0.002471923828125,0.00012302398681640625,1.0728836059570312e-05,2.8908252716064453e-06,1.0
41,overdressed,congruent,2.71875,0.58984375,2,0.00616455078125,0.58984375,0.1318359375,0.216796875,0.054931640625,1.0
41,naked,incongruent,1.0625,0.9375,1,0.9375,0.06005859375,0.0008544921875,0.0003566741943359375,0.0001316070556640625,1.0
41,overdressed,incongruent,1.0,1.0,1,1.0,2.4586915969848633e-07,2.759043127298355e-08,2.735760062932968e-09,2.0139850676059723e-08,1.0
42,lively,congruent,4.0,0.9921875,4,3.504753112792969e-05,5.3942203521728516e-06,7.009506225585938e-05,0.9921875,0.00592041015625,1.0
42,shy,congruent,3.984375,0.9921875,4,0.00168609619140625,0.00168609619140625,0.00518798828125,0.9921875,0.00042724609375,1.0
42,lively,incongruent,1.109375,0.89453125,1,0.89453125,0.1064453125,0.0007171630859375,3.361701965332031e-05,2.2798776626586914e-06,1.0
42,shy,incongruent,4.0,0.99609375,4,0.00012302398681640625,3.528594970703125e-05,0.00080108642578125,0.99609375,0.004058837890625,1.0
43,flattered,congruent,4.0,0.99609375,4,1.2218952178955078e-05,4.202127456665039e-06,2.4199485778808594e-05,0.99609375,0.0021820068359375,1.0
43,offended,congruent,1.03125,0.96875,1,0.96875,0.029296875,0.0006866455078125,0.00113677978515625,2.2172927856445312e-05,1.0
43,flattered,incongruent,1.0,0.99609375,1,0.99609375,0.00360107421875,8.881092071533203e-06,2.868473529815674e-07,4.0046870708465576e-08,1.0
43,offended,incongruent,2.984375,0.50390625,4,0.087890625,0.345703125,0.060302734375,0.50390625,0.00103759765625,1.0
44,cellmate,congruent,3.859375,0.921875,4,0.0245361328125,0.016845703125,0.03564453125,0.921875,0.000743865966796875,1.0
44,grandkid,congruent,4.0,0.9921875,4,2.574920654296875e-05,9.47713851928711e-06,6.580352783203125e-05,0.9921875,0.006683349609375,1.0
44,cellmate,incongruent,1.015625,0.984375,1,0.984375,0.015869140625,0.0002918243408203125,0.00010728836059570312,1.537799835205078e-05,1.0
44,grandkid,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,7.361173629760742e-06,2.8759241104125977e-06,5.3942203521728516e-06,1.0
45,fired,congruent,1.0,0.99609375,1,0.99609375,0.0028076171875,2.4199485778808594e-05,8.940696716308594e-06,4.8160552978515625e-05,1.0
45,promoted,congruent,4.5,0.5,4,1.8835067749023438e-05,1.7642974853515625e-05,5.793571472167969e-05,0.5,0.5,1.0
45,fired,incongruent,4.0,0.9921875,4,0.000293731689453125,0.000484466552734375,0.0009613037109375,0.9921875,0.007568359375,1.0
45,promoted,incongruent,1.0078125,0.9921875,1,0.9921875,0.00860595703125,6.079673767089844e-06,2.4080276489257812e-05,1.8715858459472656e-05,1.0
46,celebration,congruent,4.0,0.98046875,4,0.0004215240478515625,0.000255584716796875,0.000789642333984375,0.98046875,0.0179443359375,1.0
46,shooting,congruent,1.1484375,0.87109375,1,0.87109375,0.11767578125,0.001678466796875,0.0096435546875,0.0004253387451171875,1.0
46,celebration,incongruent,1.578125,0.482421875,1,0.482421875,0.482421875,0.003692626953125,0.0272216796875,0.00286865234375,1.0
46,shooting,incongruent,1.3984375,0.67578125,1,0.67578125,0.28125,0.00848388671875,0.03369140625,0.00048065185546875,1.0
47,beer,congruent,3.9375,0.92578125,4,0.0042724609375,0.00051116943359375,0.05908203125,0.92578125,0.01025390625,1.0
47,crayon,congruent,1.1484375,0.87109375,1,0.87109375,0.11767578125,0.0035552978515625,0.007537841796875,0.00020122528076171875,1.0
47,beer,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,1.7811544239521027e-08,1.0244548320770264e-07,2.3990869522094727e-06,1.0
47,crayon,incongruent,1.0,1.0,1,1.0,6.48200511932373e-07,2.3283064365386963e-10,9.458744898438454e-10,2.3632310330867767e-08,1.0
48,taxi,congruent,1.453125,0.6015625,1,0.6015625,0.365234375,0.00970458984375,0.0233154296875,0.000331878662109375,1.0
48,waiter,congruent,1.234375,0.7734375,1,0.7734375,0.2216796875,0.004058837890625,0.001495361328125,3.504753112792969e-05,1.0
48,taxi,incongruent,1.078125,0.921875,1,0.921875,0.07568359375,0.000396728515625,0.001220703125,7.82012939453125e-05,1.0
48,waiter,incongruent,1.0,0.99609375,1,0.99609375,0.0035858154296875,3.0994415283203125e-05,1.2159347534179688e-05,2.8908252716064453e-06,1.0
49,keys,congruent,1.03125,0.9765625,1,0.9765625,0.02294921875,0.00078582763671875,0.000888824462890625,3.910064697265625e-05,1.0
49,parents,congruent,2.5,0.447265625,2,0.1279296875,0.447265625,0.2109375,0.2109375,0.00142669677734375,1.0
49,keys,incongruent,1.03125,0.96875,1,0.96875,0.029296875,0.0002536773681640625,6.389617919921875e-05,5.27501106262207e-06,1.0
49,parents,incongruent,1.0234375,0.98046875,1,0.98046875,0.020263671875,0.00022602081298828125,0.00019931793212890625,6.020069122314453e-06,1.0
50,sky,congruent,4.0,0.99609375,4,3.743171691894531e-05,6.5267086029052734e-06,4.2438507080078125e-05,0.99609375,0.003173828125,1.0
