item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
4,menu,incongruent,2.0,1.0,2,7.486343383789062e-05,1.0,3.528594970703125e-05,1.3709068298339844e-06,1.3445969671010971e-08,1.0
4,prescription,incongruent,1.9765625,0.9765625,2,0.02294921875,0.9765625,1.043081283569336e-06,3.14321368932724e-08,6.548361852765083e-10,1.0
5,distress,congruent,5.0,1.0,5,1.6555645743210334e-12,1.5688783605583012e-11,1.0277290130034089e-10,3.293156623840332e-06,1.0,1.0
5,tranquility,congruent,5.0,1.0,5,4.192202140984591e-13,3.510081114654895e-12,9.549694368615746e-12,5.029141902923584e-07,1.0,1.0
5,distress,incongruent,1.0,1.0,1,1.0,9.424984455108643e-07,2.1736923372372985e-10,1.1641532182693481e-10,1.6916601452976465e-10,1.0
5,tranquility,incongruent,2.0,1.0,2,1.3709068298339844e-06,1.0,6.973743438720703e-06,1.55717134475708e-06,1.525040715932846e-08,1.0
6,patients,congruent,4.96875,0.94140625,5,3.943512183468556e-13,9.640643838793039e-11,1.618172973394394e-08,0.06005859375,0.94140625,1.0
6,students,congruent,4.0,0.99609375,4,7.048583938740194e-11,2.6338966563344e-09,1.3634562492370605e-06,0.99609375,0.003173828125,1.0
6,patients,incongruent,1.0,1.0,1,1.0,9.632110595703125e-05,3.213062882423401e-08,4.94765117764473e-09,8.585629984736443e-10,1.0
6,students,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,1.2759119272232056e-07,2.514570951461792e-08,9.255018085241318e-09,1.0
7,consensus,congruent,4.96875,0.99609375,5,7.72715225139109e-14,2.4016344468691386e-12,1.4115357771515846e-09,0.003173828125,0.99609375,1.0
7,deadlock,congruent,4.0,1.0,4,7.66053886991358e-15,1.8758328224066645e-12,7.188646122813225e-09,1.0,0.00116729736328125,1.0
7,consensus,incongruent,2.0,1.0,2,0.00116729736328125,1.0,6.48200511932373e-07,2.5029294192790985e-08,5.893525667488575e-10,1.0
7,deadlock,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,2.491287887096405e-08,3.3760443329811096e-09,1.0186340659856796e-10,1.0
8,cancer,congruent,4.0,1.0,4,4.843059286940843e-11,3.0547380447387695e-07,3.528594970703125e-05,1.0,2.2649765014648438e-06,1.0
8,engagement,congruent,4.03125,0.9765625,4,4.18367562815547e-11,2.5902409106492996e-09,1.7210841178894043e-06,0.9765625,0.02294921875,1.0
8,cancer,incongruent,2.0,1.0,2,0.00070953369140625,1.0,1.0132789611816406e-05,5.029141902923584e-07,4.94765117764473e-09,1.0
8,engagement,incongruent,2.0,1.0,2,5.424022674560547e-06,1.0,0.0002613067626953125,4.798173904418945e-06,9.918585419654846e-08,1.0
9,classroom,congruent,5.0,0.99609375,5,9.325873406851315e-14,3.083755473198835e-12,1.2441887520253658e-09,0.004058837890625,0.99609375,1.0
9,terminal,congruent,5.0,1.0,5,1.2789769243681803e-13,1.3869794202037156e-11,9.74978320300579e-10,0.00020313262939453125,1.0,1.0
9,classroom,incongruent,2.0,1.0,2,2.905726432800293e-06,1.0,7.486343383789062e-05,2.905726432800293e-06,9.255018085241318e-09,1.0
9,terminal,incongruent,2.0,1.0,2,8.307397365570068e-07,1.0,0.000335693359375,1.0132789611816406e-05,8.149072527885437e-09,1.0
10,cash,congruent,5.0,1.0,5,1.0089706847793423e-12,2.9331204132176936e-11,1.9190338207408786e-10,2.2649765014648438e-06,1.0,1.0
10,groceries,congruent,5.0,0.9921875,5,1.2789769243681803e-12,2.15550244320184e-10,4.0978193283081055e-08,0.00860595703125,0.9921875,1.0
10,cash,incongruent,2.59375,0.46875,2,3.3760443329811096e-09,0.46875,0.46875,0.0634765625,1.8440186977386475e-07,1.0
10,groceries,incongruent,2.09375,0.90625,2,8.381903171539307e-09,0.90625,0.09521484375,6.771087646484375e-05,2.4010660126805305e-09,1.0
11,confident,congruent,4.96875,0.96875,5,1.6764367671839864e-14,9.734435479913373e-13,3.9472070056945086e-10,0.029296875,0.96875,1.0
11,lonely,congruent,5.0,1.0,5,2.3647750424515834e-14,7.851497230149107e-13,2.0236257114447653e-11,1.2993812561035156e-05,1.0,1.0
11,confident,incongruent,2.0,1.0,2,2.066371962428093e-09,1.0,0.000553131103515625,3.0547380447387695e-07,6.230038707144558e-11,1.0
11,lonely,incongruent,2.0,1.0,2,4.4517219066619873e-07,1.0,4.798173904418945e-06,5.3085386753082275e-08,1.1641532182693481e-10,1.0
12,joy,congruent,5.0,1.0,5,3.268496584496461e-13,3.510081114654895e-12,5.115907697472721e-12,6.845220923423767e-08,1.0,1.0
12,outrage,congruent,4.0,1.0,4,5.7980287238024175e-12,2.1736923372372985e-10,7.729977369308472e-08,1.0,7.486343383789062e-05,1.0
12,joy,incongruent,2.0,1.0,2,4.798173904418945e-06,1.0,3.725290298461914e-06,6.48200511932373e-07,7.188646122813225e-09,1.0
12,outrage,incongruent,4.0,1.0,4,3.774403012357652e-11,1.418811734765768e-09,3.9301812648773193e-07,1.0,4.5299530029296875e-05,1.0
13,snowstorm,congruent,5.0,1.0,5,3.319655661471188e-11,8.585629984736443e-10,2.2118911147117615e-08,0.000431060791015625,1.0,1.0
13,traffic,congruent,5.0,1.0,5,4.547473508864641e-11,4.602043190971017e-10,5.617039278149605e-09,5.14984130859375e-05,1.0,1.0
13,snowstorm,incongruent,4.0,1.0,4,1.1059455573558807e-09,4.4517219066619873e-07,2.753734588623047e-05,1.0,3.528594970703125e-05,1.0
13,traffic,incongruent,2.0,1.0,2,7.486343383789062e-05,1.0,0.000553131103515625,4.76837158203125e-06,1.7229467630386353e-08,1.0
14,frustration,congruent,5.0,1.0,5,2.9132252166164108e-12,3.774403012357652e-11,1.6916601452976465e-10,1.7583370208740234e-06,1.0,1.0
14,laughter,congruent,5.0,1.0,5,2.0236257114447653e-11,1.0277290130034089e-10,3.583409124985337e-10,3.0547380447387695e-07,1.0,1.0
14,frustration,incongruent,1.6796875,0.6796875,2,0.3203125,0.6796875,9.313225746154785e-07,4.6333298087120056e-08,1.3969838619232178e-09,1.0
14,laughter,incongruent,2.0,1.0,2,0.00150299072265625,1.0,2.8908252716064453e-06,2.3748725652694702e-07,8.149072527885437e-09,1.0
15,calculator,congruent,4.0,0.99609375,4,7.389644451905042e-12,9.19681042432785e-09,8.270144462585449e-07,0.99609375,0.005218505859375,1.0
15,instrument,congruent,4.0,1.0,4,2.4158453015843406e-12,3.655441105365753e-08,7.867813110351562e-06,1.0,7.867813110351562e-06,1.0
15,calculator,incongruent,1.0,1.0,1,1.0,0.0001583099365234375,7.729977369308472e-08,1.1874362826347351e-08,2.648448571562767e-09,1.0
15,instrument,incongruent,2.0,0.99609375,2,5.3085386753082275e-08,0.99609375,0.002471923828125,3.7103891372680664e-06,4.5838532969355583e-10,1.0
16,orchestra,congruent,5.0,1.0,5,4.843059286940843e-11,2.455635694786906e-10,2.9976945370435715e-09,1.4722347259521484e-05,1.0,1.0
16,racers,congruent,5.0,1.0,5,4.519051799434237e-12,1.5688783605583012e-11,1.6916601452976465e-10,7.867813110351562e-06,1.0,1.0
16,orchestra,incongruent,3.140625,0.3828125,3,3.874301910400391e-06,0.232421875,0.3828125,0.3828125,4.744529724121094e-05,1.0
16,racers,incongruent,2.0,1.0,2,0.00012302398681640625,1.0,4.798173904418945e-06,6.845220923423767e-08,4.05634636990726e-10,1.0
17,playdate,congruent,5.0,0.99609375,5,2.0761170560490427e-14,2.1174173525650986e-12,3.5652192309498787e-10,0.004058837890625,0.99609375,1.0
17,retirement,congruent,4.0,0.99609375,4,4.725109192804666e-13,1.5688783605583012e-11,8.707866072654724e-08,0.99609375,0.005218505859375,1.0
17,playdate,incongruent,1.0,1.0,1,1.0,0.00193023681640625,2.2118911147117615e-08,3.3905962482094765e-09,2.1645973902195692e-10,1.0
17,retirement,incongruent,2.0,1.0,2,6.139278411865234e-06,1.0,4.5299530029296875e-05,8.307397365570068e-07,2.3283064365386963e-09,1.0
18,depressed,congruent,4.09375,0.92578125,4,4.618527782440651e-14,1.3500311979441904e-12,2.153683453798294e-09,0.92578125,0.07568359375,1.0
18,relieved,congruent,4.5625,0.5625,5,9.814371537686384e-14,7.247535904753022e-13,9.022187441587448e-10,0.4375,0.5625,1.0
18,depressed,incongruent,4.0,1.0,4,1.1368683772161603e-12,2.066371962428093e-09,1.6689300537109375e-05,1.0,4.1443854570388794e-08,1.0
18,relieved,incongruent,2.0,1.0,2,2.1457672119140625e-05,1.0,6.48200511932373e-07,5.617039278149605e-09,6.230038707144558e-11,1.0
19,friends,congruent,3.15625,0.8515625,3,5.297806637827307e-11,4.9591064453125e-05,0.8515625,0.1484375,2.7474015951156616e-08,1.0
19,weight,congruent,4.0,1.0,4,5.7980287238024175e-12,5.893525667488575e-10,4.4517219066619873e-07,1.0,6.973743438720703e-06,1.0
19,friends,incongruent,2.0,1.0,2,3.0547380447387695e-07,1.0,0.00193023681640625,1.0654330253601074e-06,8.585629984736443e-10,1.0
19,weight,incongruent,2.0,1.0,2,5.817413330078125e-05,1.0,7.867813110351562e-06,1.2759119272232056e-07,2.9976945370435715e-09,1.0
20,lipstick,congruent,4.0,1.0,4,1.2931877790833823e-12,1.3869794202037156e-11,1.8533319234848022e-07,1.0,0.00116729736328125,1.0
20,song,congruent,5.0,1.0,5,1.3713474800169934e-12,2.0236257114447653e-11,1.2514647096395493e-09,0.0001583099365234375,1.0,1.0
20,lipstick,incongruent,1.0078125,0.98828125,1,0.98828125,0.010986328125,3.0174851417541504e-07,2.8172507882118225e-08,2.0372681319713593e-09,1.0
20,song,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,3.0547380447387695e-07,2.8405338525772095e-08,2.3283064365386963e-09,1.0
21,fought,congruent,5.0,1.0,5,5.866240826435387e-11,9.74978320300579e-10,2.2118911147117615e-08,0.0002956390380859375,1.0,1.0
21,sang,congruent,4.03125,0.96875,4,1.5234036254696548e-11,3.725290298461914e-09,3.6209821701049805e-06,0.96875,0.029296875,1.0
21,fought,incongruent,1.015625,0.984375,1,0.984375,0.0140380859375,3.8743019104003906e-07,6.752088665962219e-08,9.604264050722122e-10,1.0
21,sang,incongruent,1.0,1.0,1,1.0,1.6689300537109375e-05,3.655441105365753e-08,6.344635039567947e-09,2.066371962428093e-09,1.0
22,reassured,congruent,4.125,0.87890625,4,6.536993168992922e-12,5.893525667488575e-10,1.8533319234848022e-07,0.87890625,0.119140625,1.0
22,skeptical,congruent,4.0,1.0,4,1.2656542480726785e-14,7.815970093361102e-13,1.6007106751203537e-09,1.0,0.00070953369140625,1.0
22,reassured,incongruent,2.0,1.0,2,4.5299530029296875e-05,1.0,4.798173904418945e-06,6.48200511932373e-07,9.255018085241318e-09,1.0
22,skeptical,incongruent,2.0,1.0,2,2.905726432800293e-06,1.0,2.905726432800293e-06,3.0547380447387695e-07,7.566995918750763e-10,1.0
23,graduation,congruent,5.0,1.0,5,6.565414878423326e-12,1.1641532182693481e-10,5.893525667488575e-10,1.55717134475708e-06,1.0,1.0
23,operation,congruent,4.0,1.0,4,1.6916601452976465e-10,1.126900315284729e-07,1.6689300537109375e-05,1.0,1.6689300537109375e-05,1.0
23,graduation,incongruent,1.9921875,0.99609375,2,0.003173828125,0.99609375,1.4435499906539917e-07,3.3905962482094765e-09,9.049472282640636e-11,1.0
23,operation,incongruent,1.1796875,0.81640625,1,0.81640625,0.1826171875,1.1827796697616577e-07,1.100124791264534e-08,3.765308065339923e-10,1.0
24,aftermath,congruent,5.0,1.0,5,2.3803181647963356e-13,1.2278178473934531e-11,7.566995918750763e-10,0.000335693359375,1.0,1.0
24,bride,congruent,5.0,1.0,5,6.892264536872972e-13,3.319655661471188e-11,9.19681042432785e-09,0.00193023681640625,1.0,1.0
24,aftermath,incongruent,1.0,0.99609375,1,0.99609375,0.003173828125,3.213062882423401e-08,2.051820047199726e-09,4.843059286940843e-11,1.0
24,bride,incongruent,2.0,1.0,2,1.3709068298339844e-06,1.0,0.00070953369140625,1.6689300537109375e-05,1.525040715932846e-08,1.0
25,daughter,congruent,5.0,1.0,5,4.547473508864641e-11,6.693881005048752e-10,1.525040715932846e-08,4.5299530029296875e-05,1.0,1.0
25,teacher,congruent,5.0,1.0,5,6.565414878423326e-12,7.048583938740194e-11,1.6079866327345371e-09,1.6689300537109375e-05,1.0,1.0
25,daughter,incongruent,2.0,1.0,2,2.905726432800293e-06,1.0,0.00070953369140625,1.2993812561035156e-05,1.955777406692505e-08,1.0
25,teacher,incongruent,2.078125,0.92578125,2,9.834766387939453e-07,0.92578125,0.07568359375,0.000308990478515625,2.3166649043560028e-08,1.0
26,grandma,congruent,5.0,1.0,5,1.7848833522293717e-11,2.7830537874251604e-10,1.418811734765768e-09,6.139278411865234e-06,1.0,1.0
26,roommate,congruent,4.96875,0.98046875,5,2.2026824808563106e-13,8.29913915367797e-12,2.939486876130104e-09,0.0179443359375,0.98046875,1.0
26,grandma,incongruent,2.0,1.0,2,0.000335693359375,1.0,1.6689300537109375e-05,5.029141902923584e-07,8.149072527885437e-09,1.0
26,roommate,incongruent,2.0,0.99609375,2,0.005218505859375,0.99609375,3.7103891372680664e-06,1.7113052308559418e-08,3.5652192309498787e-10,1.0
27,brother,congruent,5.0,1.0,5,4.547473508864641e-11,1.2514647096395493e-09,9.255018085241318e-09,2.753734588623047e-05,1.0,1.0
27,mother,congruent,5.0,1.0,5,2.1316282072803006e-12,1.9190338207408786e-10,5.587935447692871e-09,0.0001583099365234375,1.0,1.0
27,brother,incongruent,2.0,1.0,2,7.867813110351562e-06,1.0,0.000335693359375,2.753734588623047e-05,1.525040715932846e-08,1.0
27,mother,incongruent,3.078125,0.796875,3,1.0952353477478027e-06,0.0654296875,0.796875,0.138671875,5.4249539971351624e-08,1.0
28,preschool,congruent,5.0,1.0,5,2.9132252166164108e-12,1.7848833522293717e-11,5.20230969414115e-10,7.486343383789062e-05,1.0,1.0
28,prison,congruent,4.0,1.0,4,1.7848833522293717e-11,2.3283064365386963e-09,2.2649765014648438e-06,1.0,2.753734588623047e-05,1.0
28,preschool,incongruent,1.0,1.0,1,1.0,0.0002613067626953125,6.845220923423767e-08,6.344635039567947e-09,2.648448571562767e-09,1.0
28,prison,incongruent,1.375,0.62109375,1,0.62109375,0.376953125,5.178153514862061e-07,2.0023435354232788e-08,4.1654857341200113e-10,1.0
29,hopeful,congruent,4.5625,0.5625,5,6.750155989720952e-14,5.3717030823463574e-12,1.6880221664905548e-09,0.4375,0.5625,1.0
29,hopeless,congruent,5.0,1.0,5,2.0037305148434825e-12,7.048583938740194e-11,6.693881005048752e-10,3.123283386230469e-05,1.0,1.0
29,hopeful,incongruent,2.0,1.0,2,6.48200511932373e-07,1.0,3.528594970703125e-05,3.725290298461914e-06,1.525040715932846e-08,1.0
29,hopeless,incongruent,2.0,1.0,2,4.798173904418945e-06,1.0,3.725290298461914e-06,2.2649765014648438e-06,1.1874362826347351e-08,1.0
30,appalled,congruent,5.0,1.0,5,8.260059303211165e-14,5.115907697472721e-12,2.455635694786906e-10,0.000553131103515625,1.0,1.0
30,overjoyed,congruent,5.0,1.0,5,1.3713474800169934e-12,3.774403012357652e-11,9.74978320300579e-10,0.0001583099365234375,1.0,1.0
30,appalled,incongruent,2.0,1.0,2,9.632110595703125e-05,1.0,3.725290298461914e-06,3.9301812648773193e-07,2.9976945370435715e-09,1.0
30,overjoyed,incongruent,2.0,1.0,2,4.5299530029296875e-05,1.0,4.5299530029296875e-05,4.798173904418945e-06,5.3085386753082275e-08,1.0
31,encouragement,congruent,5.0,1.0,5,1.545430450278218e-13,8.412825991399586e-12,2.1736923372372985e-10,0.0002613067626953125,1.0,1.0
31,reprimand,congruent,5.0,0.99609375,5,4.39648317751562e-14,1.2221335055073723e-11,5.20230969414115e-10,0.004058837890625,0.99609375,1.0
31,encouragement,incongruent,2.0,1.0,2,2.753734588623047e-05,1.0,3.9301812648773193e-07,3.841705620288849e-09,5.502442945726216e-11,1.0
31,reprimand,incongruent,1.0078125,0.99609375,1,0.99609375,0.005218505859375,1.5133991837501526e-08,2.6338966563344e-09,1.9099388737231493e-10,1.0
32,angrily,congruent,5.0,1.0,5,5.115907697472721e-12,1.6916601452976465e-10,8.149072527885437e-09,0.00012302398681640625,1.0,1.0
32,cordially,congruent,5.0,1.0,5,2.2470914018413168e-13,2.1316282072803006e-12,1.318767317570746e-10,4.5299530029296875e-05,1.0,1.0
32,angrily,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,6.344635039567947e-09,3.583409124985337e-10,7.048583938740194e-11,1.0
32,cordially,incongruent,2.0,1.0,2,4.798173904418945e-06,1.0,2.2649765014648438e-06,1.0477378964424133e-08,6.230038707144558e-11,1.0
33,accusatory,congruent,5.0,1.0,5,4.4586556668946287e-13,1.5688783605583012e-11,5.893525667488575e-10,0.00012302398681640625,1.0,1.0
33,flirtatious,congruent,3.0,0.99609375,3,1.2441887520253658e-09,0.002471923828125,0.99609375,0.001495361328125,4.336470738053322e-09,1.0
33,accusatory,incongruent,1.078125,0.92578125,1,0.92578125,0.07568359375,1.3317912817001343e-07,1.4842953532934189e-09,7.366907084360719e-11,1.0
33,flirtatious,incongruent,2.0,1.0,2,1.3709068298339844e-06,1.0,9.632110595703125e-05,2.384185791015625e-07,7.566995918750763e-10,1.0
34,disapprovingly,congruent,5.0,1.0,5,1.3869794202037156e-11,2.7830537874251604e-10,2.648448571562767e-09,5.817413330078125e-05,1.0,1.0
34,lovingly,congruent,4.96875,0.98046875,5,6.661338147750939e-15,1.8474111129762605e-12,7.457856554538012e-10,0.0179443359375,0.98046875,1.0
34,disapprovingly,incongruent,1.9765625,0.98046875,2,0.0179443359375,0.98046875,1.0505318641662598e-06,4.0745362639427185e-08,2.7466739993542433e-10,1.0
34,lovingly,incongruent,2.0,1.0,2,2.753734588623047e-05,1.0,4.798173904418945e-06,7.729977369308472e-08,4.602043190971017e-10,1.0
35,distant,congruent,4.0625,0.94140625,4,1.127986593019159e-13,1.3073986337985843e-11,1.83936208486557e-08,0.94140625,0.06005859375,1.0
35,playful,congruent,5.0,1.0,5,8.260059303211165e-14,3.097966327914037e-12,2.1736923372372985e-10,0.000553131103515625,1.0,1.0
35,distant,incongruent,2.0,1.0,2,1.8533319234848022e-07,1.0,0.0001583099365234375,2.2649765014648438e-06,6.693881005048752e-10,1.0
35,playful,incongruent,2.0,1.0,2,4.5299530029296875e-05,1.0,3.528594970703125e-05,4.798173904418945e-06,1.8533319234848022e-07,1.0
36,headphones,congruent,5.0,1.0,5,3.943512183468556e-13,3.774403012357652e-11,1.0477378964424133e-08,0.000335693359375,1.0,1.0
36,mangoes,congruent,2.0,1.0,2,1.6689300537109375e-05,1.0,0.0001583099365234375,2.2649765014648438e-06,1.525040715932846e-08,1.0
36,headphones,incongruent,1.0,1.0,1,1.0,3.46451997756958e-07,3.4051481634378433e-09,1.6079866327345371e-09,9.74978320300579e-10,1.0
36,mangoes,incongruent,1.0,1.0,1,1.0,1.996755599975586e-06,1.7229467630386353e-08,1.0477378964424133e-08,7.188646122813225e-09,1.0
37,park,congruent,5.0,1.0,5,6.639311322942376e-11,4.602043190971017e-10,1.1874362826347351e-08,7.486343383789062e-05,1.0,1.0
37,playroom,congruent,5.0,1.0,5,7.503331289626658e-11,4.05634636990726e-10,1.1874362826347351e-08,9.632110595703125e-05,1.0,1.0
37,park,incongruent,2.0,1.0,2,0.00012302398681640625,1.0,0.000553131103515625,0.00012302398681640625,7.338821887969971e-07,1.0
37,playroom,incongruent,4.0,1.0,4,1.8189894035458565e-09,3.293156623840332e-06,0.0002613067626953125,1.0,5.817413330078125e-05,1.0
38,backyard,congruent,5.0,1.0,5,2.9331204132176936e-11,2.1736923372372985e-10,2.2118911147117615e-08,0.00116729736328125,1.0,1.0
38,bedroom,congruent,5.0,1.0,5,6.230038707144558e-11,6.693881005048752e-10,1.7229467630386353e-08,0.0001087188720703125,1.0,1.0
38,backyard,incongruent,1.3203125,0.6796875,1,0.6796875,0.3203125,8.821487426757812e-06,3.8743019104003906e-07,2.1886080503463745e-08,1.0
38,bedroom,incongruent,2.0,1.0,2,0.0002613067626953125,1.0,0.000335693359375,1.6689300537109375e-05,4.1443854570388794e-08,1.0
39,excitedly,congruent,5.0,1.0,5,1.3589129821411916e-13,5.7980287238024175e-12,2.455635694786906e-10,0.000335693359375,1.0,1.0
39,solemnly,congruent,4.9375,0.953125,5,7.327471962526033e-15,3.517186542012496e-13,3.019522409886122e-10,0.04736328125,0.953125,1.0
39,excitedly,incongruent,2.0,1.0,2,2.384185791015625e-07,1.0,0.00012302398681640625,8.307397365570068e-07,4.602043190971017e-10,1.0
39,solemnly,incongruent,2.0,1.0,2,1.2993812561035156e-05,1.0,1.0654330253601074e-06,6.344635039567947e-09,1.2278178473934531e-11,1.0
40,car,congruent,4.0,0.984375,4,3.6415315207705135e-13,1.1459633242338896e-10,6.752088665962219e-08,0.984375,0.0140380859375,1.0
40,sock,congruent,4.0,1.0,4,5.400124791776761e-13,3.1650415621697903e-10,2.7008354663848877e-07,1.0,0.000335693359375,1.0
40,car,incongruent,2.0,1.0,2,1.0132789611816406e-05,1.0,0.0001583099365234375,1.0654330253601074e-06,2.066371962428093e-09,1.0
40,sock,incongruent,2.0,1.0,2,2.4318695068359375e-05,1.0,0.000335693359375,6.139278411865234e-06,4.1443854570388794e-08,1.0
41,naked,congruent,4.0,1.0,4,2.648448571562767e-09,9.632110595703125e-05,0.0001583099365234375,1.0,1.7583370208740234e-06,1.0
41,overdressed,congruent,5.0,1.0,5,1.199040866595169e-13,3.510081114654895e-12,1.318767317570746e-10,5.817413330078125e-05,1.0,1.0
41,naked,incongruent,2.0,1.0,2,0.000335693359375,1.0,6.48200511932373e-07,3.0547380447387695e-07,2.648448571562767e-09,1.0
41,overdressed,incongruent,1.9921875,0.9921875,2,0.00860595703125,0.9921875,3.6954879760742188e-06,1.1175870895385742e-07,2.0372681319713593e-09,1.0
42,lively,congruent,5.0,1.0,5,1.9806378759312793e-13,4.519051799434237e-12,4.843059286940843e-11,1.2993812561035156e-05,1.0,1.0
42,shy,congruent,5.0,0.9921875,5,4.39648317751562e-14,2.1174173525650986e-12,5.857145879417658e-10,0.006683349609375,0.9921875,1.0
42,lively,incongruent,2.0,1.0,2,3.725290298461914e-06,1.0,3.725290298461914e-06,1.126900315284729e-07,3.1650415621697903e-10,1.0
42,shy,incongruent,2.0,1.0,2,5.817413330078125e-05,1.0,1.0654330253601074e-06,3.213062882423401e-08,1.6916601452976465e-10,1.0
43,flattered,congruent,4.3125,0.6796875,4,7.194245199571014e-14,4.462208380573429e-12,3.812601789832115e-09,0.6796875,0.3203125,1.0
43,offended,congruent,4.0,1.0,4,3.979039320256561e-12,1.6916601452976465e-10,8.754432201385498e-08,1.0,0.00012302398681640625,1.0
43,flattered,incongruent,2.0,1.0,2,3.528594970703125e-05,1.0,3.725290298461914e-06,1.8533319234848022e-07,2.066371962428093e-09,1.0
43,offended,incongruent,2.0,1.0,2,1.7583370208740234e-06,1.0,1.6689300537109375e-05,3.0547380447387695e-07,3.583409124985337e-10,1.0
44,cellmate,congruent,5.0,1.0,5,3.979039320256561e-12,5.893525667488575e-10,2.8405338525772095e-08,0.00070953369140625,1.0,1.0
44,grandkid,congruent,5.0,1.0,5,7.901235221652314e-12,1.318767317570746e-10,1.418811734765768e-09,2.4318695068359375e-05,1.0,1.0
44,cellmate,incongruent,1.0,1.0,1,1.0,0.000431060791015625,8.149072527885437e-09,1.1059455573558807e-09,5.20230969414115e-10,1.0
44,grandkid,incongruent,1.0,1.0,1,1.0,0.00070953369140625,4.6798959374427795e-08,6.344635039567947e-09,6.693881005048752e-10,1.0
45,fired,congruent,5.0,1.0,5,8.981260180007666e-12,1.6916601452976465e-10,5.587935447692871e-09,0.00012302398681640625,1.0,1.0
45,promoted,congruent,5.0,1.0,5,4.234834705130197e-12,4.843059286940843e-11,1.418811734765768e-09,5.817413330078125e-05,1.0,1.0
45,fired,incongruent,1.9921875,0.9921875,2,0.006683349609375,0.9921875,4.738569259643555e-06,3.03611159324646e-07,6.315531209111214e-09,1.0
45,promoted,incongruent,1.0234375,0.9765625,1,0.9765625,0.02294921875,4.917383193969727e-07,3.14321368932724e-08,2.0081643015146255e-09,1.0
46,celebration,congruent,5.0,1.0,5,5.364597654988756e-13,3.774403012357652e-11,2.9976945370435715e-09,0.00150299072265625,1.0,1.0
46,shooting,congruent,4.0,1.0,4,1.2278178473934531e-11,1.6079866327345371e-09,3.0547380447387695e-07,1.0,2.1457672119140625e-05,1.0
46,celebration,incongruent,1.09375,0.90625,1,0.90625,0.09521484375,5.5730342864990234e-06,4.023313522338867e-07,7.916241884231567e-08,1.0
46,shooting,incongruent,2.0,1.0,2,3.9301812648773193e-07,1.0,2.753734588623047e-05,1.0132789611816406e-05,6.007030606269836e-08,1.0
47,beer,congruent,5.0,1.0,5,1.1368683772161603e-12,4.274625098332763e-11,8.585629984736443e-10,2.753734588623047e-05,1.0,1.0
