seed,max_accuracy
151,0.540625
152,0.571875
153,0.534375
154,0.5375
155,0.578125
156,0.56875
157,0.55625
158,0.575
159,0.553125
160,0.56875
161,0.59375
162,0.515625
163,0.553125
164,0.534375
165,0.5875
166,0.5375
167,0.51875
168,0.51875
169,0.51875
170,0.546875
171,0.534375
172,0.5375
173,0.521875
174,0.559375
175,0.55
176,0.540625
177,0.515625
178,0.515625
179,0.5125
180,0.521875
181,0.553125
182,0.5375
183,0.575
184,0.578125
185,0.54375
186,0.525
187,0.51875
188,0.54375
189,0.528125
190,0.571875
191,0.565625
192,0.546875
193,0.54375
194,0.578125
195,0.553125
196,0.5625
197,0.559375
198,0.5625
199,0.56875
200,0.5625
201,0.54375
202,0.521875
203,0.565625
204,0.55625
205,0.525
206,0.596875
207,0.5625
208,0.575
209,0.565625
210,0.51875
211,0.559375
212,0.559375
213,0.534375
214,0.540625
215,0.521875
216,0.54375
217,0.54375
218,0.565625
219,0.546875
220,0.540625
221,0.5125
222,0.5625
223,0.528125
224,0.54375
225,0.521875
226,0.546875
227,0.50625
228,0.553125
229,0.56875
230,0.559375
231,0.51875
232,0.553125
233,0.53125
234,0.515625
235,0.5125
236,0.51875
237,0.528125
238,0.509375
239,0.51875
240,0.553125
241,0.559375
242,0.565625
243,0.53125
244,0.540625
245,0.496875
246,0.53125
247,0.540625
248,0.515625
249,0.54375
250,0.534375
251,0.503125
252,0.54375
253,0.609375
254,0.534375
255,0.56875
256,0.5125
257,0.534375
258,0.5375
259,0.53125
260,0.58125
261,0.540625
262,0.54375
263,0.584375
264,0.528125
265,0.5625
266,0.515625
267,0.5375
268,0.58125
269,0.5375
270,0.596875
271,0.5625
272,0.584375
273,0.578125
274,0.590625
275,0.5375
276,0.53125
277,0.525
278,0.540625
279,0.559375
280,0.53125
281,0.509375
282,0.525
283,0.546875
284,0.5625
285,0.55
286,0.584375
287,0.515625
288,0.515625
289,0.596875
290,0.540625
291,0.534375
292,0.553125
293,0.53125
294,0.546875
295,0.54375
296,0.5625
297,0.53125
298,0.534375
299,0.59375
300,0.54375
301,0.509375
302,0.5125
303,0.565625
304,0.571875
305,0.521875
306,0.55
307,0.53125
308,0.51875
309,0.525
310,0.540625
311,0.609375
312,0.51875
313,0.54375
314,0.565625
315,0.640625
316,0.571875
317,0.575
318,0.521875
319,0.565625
320,0.565625
321,0.5875
322,0.521875
323,0.540625
324,0.51875
325,0.55
326,0.55625
327,0.5375
328,0.559375
329,0.53125
330,0.525
331,0.521875
332,0.55
333,0.571875
334,0.5125
335,0.6
336,0.54375
337,0.534375
338,0.559375
339,0.5625
340,0.55625
341,0.553125
342,0.534375
343,0.590625
344,0.5375
345,0.553125
346,0.534375
347,0.509375
348,0.54375
349,0.6
350,0.528125
351,0.584375
352,0.528125
353,0.553125
354,0.55625
355,0.5125
356,0.503125
357,0.503125
358,0.63125
359,0.56875
360,0.521875
361,0.559375
362,0.51875
363,0.534375
364,0.525
365,0.509375
366,0.534375
367,0.571875
368,0.59375
369,0.575
370,0.575
371,0.546875
372,0.525
373,0.54375
374,0.55625
375,0.53125
376,0.540625
377,0.55625
378,0.546875
379,0.553125
380,0.525
381,0.559375
382,0.55
383,0.55625
384,0.51875
385,0.54375
386,0.525
387,0.503125
388,0.571875
389,0.534375
390,0.553125
391,0.571875
392,0.5625
393,0.590625
394,0.55
395,0.559375
396,0.53125
397,0.528125
398,0.525
399,0.5
400,0.590625
401,0.525
402,0.55625
403,0.546875
404,0.54375
405,0.55
406,0.525
407,0.609375
408,0.5125
409,0.5625
410,0.51875
411,0.55625
412,0.55625
413,0.571875
414,0.509375
415,0.5375
416,0.56875
417,0.515625
418,0.546875
419,0.50625
420,0.53125
421,0.571875
422,0.54375
423,0.55625
424,0.553125
425,0.5625
426,0.565625
427,0.525
428,0.55625
429,0.525
430,0.55
431,0.553125
432,0.54375
433,0.553125
434,0.54375
435,0.54375
436,0.54375
437,0.55625
438,0.54375
439,0.5875
440,0.565625
441,0.55625
442,0.521875
443,0.54375
444,0.5375
445,0.559375
446,0.5375
447,0.575
448,0.54375
449,0.584375
450,0.54375
451,0.546875
452,0.55
453,0.559375
454,0.5125
455,0.521875
456,0.515625
457,0.528125
458,0.559375
459,0.534375
460,0.590625
461,0.590625
462,0.590625
463,0.546875
464,0.6125
465,0.515625
466,0.5
467,0.53125
468,0.59375
469,0.55
470,0.503125
471,0.546875
472,0.534375
473,0.53125
474,0.54375
475,0.5625
476,0.58125
477,0.528125
478,0.540625
479,0.571875
480,0.540625
481,0.509375
482,0.54375
483,0.53125
484,0.50625
485,0.503125
486,0.5625
487,0.534375
488,0.509375
489,0.56875
490,0.53125
491,0.55
492,0.53125
493,0.54375
494,0.528125
495,0.51875
496,0.565625
497,0.559375
498,0.521875
499,0.534375
500,0.596875
501,0.615625
502,0.55625
503,0.528125
504,0.5625
505,0.553125
506,0.53125
507,0.546875
508,0.54375
509,0.5375
510,0.5125
511,0.546875
512,0.53125
513,0.596875
514,0.521875
515,0.60625
516,0.525
517,0.590625
518,0.528125
519,0.53125
520,0.540625
521,0.5375
522,0.5375
523,0.565625
524,0.534375
525,0.5375
526,0.55625
527,0.55625
528,0.559375
529,0.515625
530,0.58125
531,0.5625
532,0.55625
533,0.5625
534,0.578125
535,0.5625
536,0.540625
537,0.54375
538,0.534375
539,0.540625
540,0.509375
541,0.559375
542,0.5375
543,0.55
544,0.5375
545,0.5125
546,0.56875
547,0.515625
548,0.553125
549,0.528125
550,0.521875
551,0.546875
552,0.515625
553,0.53125
554,0.61875
555,0.521875
556,0.559375
557,0.521875
558,0.521875
559,0.5625
560,0.56875
561,0.559375
562,0.521875
563,0.55
564,0.53125
565,0.6
566,0.53125
567,0.5625
568,0.5625
569,0.53125
570,0.59375
571,0.54375
572,0.565625
573,0.6
574,0.521875
575,0.540625
576,0.590625
577,0.503125
578,0.55
579,0.5875
580,0.5375
581,0.540625
582,0.521875
583,0.521875
584,0.559375
585,0.528125
586,0.553125
587,0.540625
588,0.55
589,0.515625
590,0.609375
591,0.58125
592,0.565625
593,0.546875
594,0.515625
595,0.515625
596,0.540625
597,0.55
598,0.590625
599,0.534375
600,0.515625
601,0.56875
602,0.59375
603,0.515625
604,0.509375
605,0.559375
606,0.525
607,0.503125
608,0.5125
609,0.534375
610,0.55625
611,0.521875
612,0.59375
613,0.559375
614,0.525
615,0.55
616,0.528125
617,0.5625
618,0.55
619,0.540625
620,0.546875
621,0.528125
622,0.53125
623,0.534375
624,0.565625
625,0.584375
626,0.584375
627,0.565625
628,0.5375
629,0.565625
630,0.5875
631,0.528125
632,0.51875
633,0.515625
634,0.578125
635,0.565625
636,0.540625
637,0.55625
638,0.521875
639,0.55625
640,0.53125
641,0.55
642,0.553125
643,0.525
644,0.534375
645,0.5625
646,0.553125
647,0.5625
648,0.528125
649,0.54375
650,0.509375
651,0.546875
652,0.546875
653,0.534375
654,0.571875
655,0.521875
656,0.540625
657,0.578125
658,0.534375
659,0.55625
660,0.53125
661,0.54375
662,0.55625
663,0.528125
664,0.53125
665,0.521875
666,0.571875
667,0.584375
668,0.534375
669,0.55625
670,0.503125
671,0.503125
672,0.50625
673,0.553125
674,0.58125
675,0.559375
676,0.553125
677,0.525
678,0.515625
679,0.515625
680,0.5625
681,0.54375
682,0.515625
683,0.575
684,0.534375
685,0.540625
686,0.575
687,0.528125
688,0.546875
689,0.515625
690,0.521875
691,0.5375
692,0.51875
693,0.584375
694,0.540625
695,0.575
696,0.50625
697,0.55
698,0.596875
699,0.565625
700,0.590625
701,0.528125
702,0.51875
703,0.565625
704,0.5375
705,0.534375
706,0.571875
707,0.509375
708,0.546875
709,0.515625
710,0.528125
711,0.53125
712,0.53125
713,0.553125
714,0.54375
715,0.528125
716,0.584375
717,0.525
718,0.51875
719,0.55625
720,0.51875
721,0.540625
722,0.5375
723,0.540625
724,0.546875
725,0.590625
726,0.565625
727,0.54375
728,0.5375
729,0.578125
730,0.509375
731,0.59375
732,0.509375
733,0.521875
734,0.54375
735,0.55
736,0.5375
737,0.515625
738,0.540625
739,0.5375
740,0.521875
741,0.575
742,0.55
743,0.5125
744,0.525
745,0.5125
746,0.515625
747,0.546875
748,0.540625
749,0.528125
750,0.575
751,0.540625
752,0.565625
753,0.503125
754,0.546875
755,0.521875
756,0.55625
757,0.60625
758,0.521875
759,0.56875
760,0.54375
761,0.540625
762,0.51875
763,0.515625
764,0.53125
765,0.53125
766,0.521875
767,0.5375
768,0.55
769,0.509375
770,0.51875
771,0.5375
772,0.528125
773,0.56875
774,0.525
775,0.5375
776,0.55
777,0.534375
778,0.540625
779,0.5125
780,0.553125
781,0.521875
782,0.5125
783,0.5375
784,0.540625
785,0.5375
786,0.553125
787,0.515625
788,0.559375
789,0.559375
790,0.5125
791,0.534375
792,0.540625
793,0.56875
794,0.5875
795,0.571875
796,0.521875
797,0.553125
798,0.528125
799,0.603125
800,0.534375
801,0.609375
802,0.578125
803,0.525
804,0.5375
805,0.521875
806,0.571875
807,0.534375
808,0.55625
809,0.51875
810,0.509375
811,0.60625
812,0.55
813,0.55
814,0.56875
815,0.54375
816,0.565625
817,0.55
818,0.546875
819,0.5125
820,0.5625
821,0.609375
822,0.53125
823,0.546875
824,0.5
825,0.5625
826,0.5375
827,0.51875
828,0.553125
829,0.54375
830,0.5375
831,0.528125
832,0.56875
833,0.559375
834,0.53125
835,0.565625
836,0.553125
837,0.55625
838,0.528125
839,0.515625
840,0.559375
841,0.528125
842,0.525
843,0.575
844,0.51875
845,0.534375
846,0.515625
847,0.540625
848,0.54375
849,0.55625
850,0.521875
851,0.51875
852,0.58125
853,0.5
854,0.55
855,0.55625
856,0.553125
857,0.53125
858,0.559375
859,0.553125
860,0.58125
861,0.5125
862,0.525
863,0.54375
864,0.53125
865,0.525
866,0.553125
867,0.528125
868,0.50625
869,0.571875
870,0.61875
871,0.528125
872,0.509375
873,0.5625
874,0.55
875,0.54375
876,0.553125
877,0.50625
878,0.525
879,0.55
880,0.56875
881,0.540625
882,0.571875
883,0.59375
884,0.546875
885,0.628125
886,0.584375
887,0.540625
888,0.521875
889,0.575
890,0.53125
891,0.5375
892,0.571875
893,0.646875
894,0.553125
895,0.525
896,0.559375
897,0.540625
898,0.528125
899,0.56875
900,0.515625
901,0.534375
902,0.51875
903,0.521875
904,0.5375
905,0.515625
906,0.528125
907,0.609375
908,0.54375
909,0.5125
910,0.553125
911,0.525
912,0.534375
913,0.51875
914,0.575
915,0.51875
916,0.5625
917,0.634375
918,0.521875
919,0.546875
920,0.5375
921,0.55
922,0.515625
923,0.534375
924,0.53125
925,0.54375
926,0.603125
927,0.515625
928,0.51875
929,0.540625
930,0.51875
931,0.546875
932,0.509375
933,0.534375
934,0.515625
935,0.546875
936,0.55
937,0.540625
938,0.525
939,0.54375
940,0.54375
941,0.5375
942,0.515625
943,0.53125
944,0.596875
945,0.521875
946,0.534375
947,0.534375
948,0.55
949,0.515625
950,0.509375
951,0.540625
952,0.559375
953,0.5375
954,0.56875
955,0.55
956,0.571875
957,0.5625
958,0.59375
959,0.540625
960,0.5625
961,0.5375
962,0.496875
963,0.534375
964,0.528125
965,0.540625
966,0.534375
967,0.5625
968,0.58125
969,0.546875
970,0.540625
971,0.53125
972,0.5375
973,0.5375
974,0.54375
975,0.59375
976,0.58125
977,0.540625
978,0.55
979,0.54375
980,0.503125
981,0.5125
982,0.5625
983,0.609375
984,0.5375
985,0.559375
986,0.625
987,0.571875
988,0.53125
989,0.521875
990,0.496875
991,0.54375
992,0.521875
993,0.509375
994,0.534375
995,0.578125
996,0.5625
997,0.578125
998,0.615625
999,0.528125
