layer_index,item_index,image_word,condition,pass,probability_congruent
0,2,overcoat,congruent,✅,0.7161076227810838
0,2,sandals,congruent,❌,0.30657537971120247
0,2,overcoat,incongruent,✅,0.28699650926852976
0,2,sandals,incongruent,❌,0.6856568449061691
0,20,lipstick,congruent,✅,0.7272486541558087
0,20,song,congruent,✅,0.5338409390440625
0,20,lipstick,incongruent,✅,0.19444928503485723
0,20,song,incongruent,❌,0.741638753142205
0,21,fought,congruent,❌,0.3312201678396892
0,21,sang,congruent,✅,0.5936320642671559
0,21,fought,incongruent,❌,0.5613597603210656
0,21,sang,incongruent,✅,0.20200273306061153
0,22,skeptical,congruent,❌,0.37612578519356066
0,22,reassured,congruent,❌,0.463533986445277
0,22,skeptical,incongruent,✅,0.40010111877699345
0,22,reassured,incongruent,✅,0.4313077403731813
0,23,graduation,congruent,✅,0.8214702965371226
0,23,operation,congruent,❌,0.3124432452525442
0,23,graduation,incongruent,✅,0.13677314505516866
0,23,operation,incongruent,❌,0.7146544698308702
0,24,bride,congruent,❌,0.2007823989076016
0,24,aftermath,congruent,✅,0.8113501826425873
0,24,bride,incongruent,❌,0.6709877568173688
0,24,aftermath,incongruent,✅,0.1554914924402935
0,25,teacher,congruent,❌,0.48423855206853517
0,25,daughter,congruent,✅,0.845270250185642
0,25,teacher,incongruent,❌,0.7596317313582805
0,25,daughter,incongruent,❌,0.5846376218047598
0,26,roommate,congruent,❌,0.2076816126880481
0,26,grandma,congruent,✅,0.5848053509905811
0,26,roommate,incongruent,❌,0.5654048666753804
0,26,grandma,incongruent,✅,0.19508354751037577
0,27,brother,congruent,❌,0.2884900133930007
0,27,mother,congruent,✅,0.5189605296681085
0,27,brother,incongruent,✅,0.4407281779871596
0,27,mother,incongruent,✅,0.3205577001280735
0,28,preschool,congruent,✅,0.8792723917996665
0,28,prison,congruent,❌,0.3796438128222581
0,28,preschool,incongruent,✅,0.2649153430502461
0,28,prison,incongruent,❌,0.6029045912047993
0,29,hopeful,congruent,✅,0.5532997190313809
0,29,hopeless,congruent,✅,0.7736104843207281
0,29,hopeful,incongruent,❌,0.679160204572644
0,29,hopeless,incongruent,✅,0.4753189750482163
0,3,marathon,congruent,✅,0.5464336674461372
0,3,exam,congruent,✅,0.5872257895637333
0,3,marathon,incongruent,✅,0.4802950995600054
0,3,exam,incongruent,✅,0.45772932582305803
0,30,appalled,congruent,❌,0.1722517988712096
0,30,overjoyed,congruent,❌,0.36689883005099216
0,30,appalled,incongruent,✅,0.37177081134010176
0,30,overjoyed,incongruent,✅,0.15356987750539003
0,31,reprimand,congruent,❌,0.25468376945363524
0,31,encouragement,congruent,❌,0.42054555815142025
0,31,reprimand,incongruent,✅,0.40245196583208115
0,31,encouragement,incongruent,✅,0.24580947604273623
0,32,angrily,congruent,❌,0.12834157768569734
0,32,cordially,congruent,❌,0.4941080351120485
0,32,angrily,incongruent,✅,0.47649129236316523
0,32,cordially,incongruent,✅,0.06759562507057211
0,33,accusatory,congruent,❌,0.4443457269850102
0,33,flirtatious,congruent,✅,0.5375117013759962
0,33,accusatory,incongruent,❌,0.5513000077306905
0,33,flirtatious,incongruent,✅,0.40292043380532716
0,34,disapprovingly,congruent,❌,0.40845842623042466
0,34,lovingly,congruent,✅,0.609005162817007
0,34,disapprovingly,incongruent,❌,0.6316514320611919
0,34,lovingly,incongruent,✅,0.3866316466529023
0,35,playful,congruent,✅,0.6335240140756507
0,35,distant,congruent,❌,0.19889130796475465
0,35,playful,incongruent,✅,0.24494254690540834
0,35,distant,incongruent,❌,0.5589661256919902
0,36,headphones,congruent,✅,0.5468478094520277
0,36,mangoes,congruent,✅,0.5174858690068141
0,36,headphones,incongruent,✅,0.3822504383581059
0,36,mangoes,incongruent,✅,0.25256796712532265
0,37,playroom,congruent,✅,0.7968228949737995
0,37,park,congruent,✅,0.5371358245539837
0,37,playroom,incongruent,✅,0.4414629214717244
0,37,park,incongruent,❌,0.7790394016935586
0,38,bedroom,congruent,❌,0.49514628219413537
0,38,backyard,congruent,✅,0.7778609663960071
0,38,bedroom,incongruent,❌,0.6971540251303164
0,38,backyard,incongruent,✅,0.48430828802599235
0,39,solemnly,congruent,✅,0.7039107237317729
0,39,excitedly,congruent,✅,0.7304347756632188
0,39,solemnly,incongruent,❌,0.7231555093442289
0,39,excitedly,incongruent,❌,0.6839969646589741
0,4,menu,congruent,❌,0.30417755766375637
0,4,prescription,congruent,❌,0.4214145965800942
0,4,menu,incongruent,✅,0.35987112021747214
0,4,prescription,incongruent,✅,0.15656646863208531
0,40,car,congruent,✅,0.6303908793299747
0,40,sock,congruent,❌,0.38753218642384313
0,40,car,incongruent,✅,0.36373816172759704
0,40,sock,incongruent,❌,0.6231314901774391
0,41,overdressed,congruent,✅,0.6426286496359113
0,41,naked,congruent,✅,0.6614194525376225
0,41,overdressed,incongruent,❌,0.5395927608969135
0,41,naked,incongruent,❌,0.7275340657692393
0,42,shy,congruent,✅,0.75544928983681
0,42,lively,congruent,❌,0.47249994493703623
0,42,shy,incongruent,✅,0.2867303201658578
0,42,lively,incongruent,❌,0.8083935557136573
0,43,offended,congruent,❌,0.14529180000185468
0,43,flattered,congruent,❌,0.4315511288697514
0,43,offended,incongruent,✅,0.4716989915905932
0,43,flattered,incongruent,✅,0.10827945921414307
0,44,grandkid,congruent,✅,0.5074039354049042
0,44,cellmate,congruent,✅,0.5296133181952087
0,44,grandkid,incongruent,✅,0.488601475858782
0,44,cellmate,incongruent,✅,0.49122046765116106
0,45,promoted,congruent,✅,0.6071484004137523
0,45,fired,congruent,✅,0.7114950708968613
0,45,promoted,incongruent,❌,0.685919515571897
0,45,fired,incongruent,❌,0.6451676398335935
0,46,shooting,congruent,❌,0.37370480242254
0,46,celebration,congruent,❌,0.43318868778119063
0,46,shooting,incongruent,✅,0.34777932708419396
0,46,celebration,incongruent,✅,0.35976975033033454
0,47,crayon,congruent,✅,0.6707413979831534
0,47,beer,congruent,❌,0.4472979708948715
0,47,crayon,incongruent,✅,0.21335926293088167
0,47,beer,incongruent,❌,0.6731970462066144
0,48,waiter,congruent,❌,0.34860757083773924
0,48,taxi,congruent,✅,0.5100696497237712
0,48,waiter,incongruent,✅,0.43742578289360656
0,48,taxi,incongruent,✅,0.33701936524526693
0,49,parents,congruent,❌,0.36105540669258285
0,49,keys,congruent,❌,0.2732593037707609
0,49,parents,incongruent,✅,0.22474243053979726
0,49,keys,incongruent,✅,0.2813390720247558
0,5,distress,congruent,✅,0.7239008138358176
0,5,tranquility,congruent,✅,0.8233525607515559
0,5,distress,incongruent,❌,0.7591078062101105
0,5,tranquility,incongruent,❌,0.7294836106112398
0,50,sofa,congruent,✅,0.6327283955339922
0,50,sky,congruent,✅,0.8328095945741231
0,50,sofa,incongruent,❌,0.779404173242313
0,50,sky,incongruent,✅,0.40162764898220105
0,51,obesity,congruent,✅,0.817344982968541
0,51,homework,congruent,❌,0.18646517291502007
0,51,obesity,incongruent,✅,0.0867677138760333
0,51,homework,incongruent,❌,0.6306170329312619
0,52,quiz,congruent,❌,0.3288932692424429
0,52,commute,congruent,❌,0.23618456463973067
0,52,quiz,incongruent,✅,0.2541974073396482
0,52,commute,incongruent,✅,0.25437418348683033
0,53,migraine,congruent,✅,0.8754116277121368
0,53,excitement,congruent,❌,0.46114844225508683
0,53,migraine,incongruent,❌,0.5756078805599111
0,53,excitement,incongruent,❌,0.576257542994965
0,54,niece,congruent,❌,0.1899271677940384
0,54,husband,congruent,✅,0.7433447477387778
0,54,niece,incongruent,❌,0.7874026883251383
0,54,husband,incongruent,✅,0.24723216372551426
0,55,film,congruent,✅,0.7133337619865785
0,55,sunrise,congruent,✅,0.5012803622245802
0,55,film,incongruent,✅,0.36808111721811665
0,55,sunrise,incongruent,❌,0.6809669853503892
0,56,lecture,congruent,✅,0.6732480612010651
0,56,banquet,congruent,✅,0.6200055190547874
0,56,lecture,incongruent,✅,0.433736036588155
0,56,banquet,incongruent,✅,0.38402779418593763
0,57,drink,congruent,✅,0.6796824222953711
0,57,textbook,congruent,❌,0.4378671807855325
0,57,drink,incongruent,✅,0.3339432055960502
0,57,textbook,incongruent,❌,0.6578452424687321
0,58,pool,congruent,✅,0.553727283331907
0,58,snow,congruent,❌,0.2723783328141057
0,58,pool,incongruent,✅,0.2322445462808676
0,58,snow,incongruent,❌,0.6173902491581326
0,59,passport,congruent,❌,0.3036658119547589
0,59,plushy,congruent,❌,0.39045414917105703
0,59,passport,incongruent,✅,0.3697719135666461
0,59,plushy,incongruent,✅,0.26900529169034876
0,6,patients,congruent,✅,0.7662640148498836
0,6,students,congruent,✅,0.6017470576325934
0,6,patients,incongruent,✅,0.4514648728781523
0,6,students,incongruent,❌,0.6222550695240354
0,60,sister,congruent,✅,0.6153960960341216
0,60,father,congruent,✅,0.6480407590987561
0,60,sister,incongruent,❌,0.6255605340802818
0,60,father,incongruent,❌,0.6165114232221451
0,61,game,congruent,✅,0.7172671441824804
0,61,sunset,congruent,✅,0.5244373568356252
0,61,game,incongruent,✅,0.2599792745743245
0,61,sunset,incongruent,✅,0.369468465221222
0,62,holidays,congruent,✅,0.7347137484193335
0,62,funeral,congruent,✅,0.7505705328868792
0,62,holidays,incongruent,✅,0.4570467143464134
0,62,funeral,incongruent,❌,0.6797350339686512
0,63,grades,congruent,❌,0.48462483813405577
0,63,affair,congruent,❌,0.4530501949188823
0,63,grades,incongruent,✅,0.29896971229232955
0,63,affair,incongruent,✅,0.35025165696711674
0,64,arrest,congruent,✅,0.6976905570633617
0,64,stroke,congruent,✅,0.5989880744968987
0,64,arrest,incongruent,❌,0.5540619197972053
0,64,stroke,incongruent,❌,0.6096531036600426
0,65,pacifier,congruent,❌,0.33450274076845127
0,65,coffee,congruent,✅,0.5665936995489423
0,65,pacifier,incongruent,✅,0.4913177070737466
0,65,coffee,incongruent,✅,0.304579309594908
0,66,sweets,congruent,✅,0.9178285652516304
0,66,sentencing,congruent,✅,0.7641487771116809
0,66,sweets,incongruent,✅,0.3430560058011553
0,66,sentencing,incongruent,❌,0.7570149473083385
0,67,nap,congruent,✅,0.6774967441075095
0,67,selfie,congruent,✅,0.6523303143698999
0,67,nap,incongruent,❌,0.5433865223806407
0,67,selfie,incongruent,❌,0.5493839830494454
0,68,diaper,congruent,✅,0.6124573952228165
0,68,tire,congruent,✅,0.5090426279354264
0,68,diaper,incongruent,✅,0.24438097047812052
0,68,tire,incongruent,✅,0.4744759181150226
0,69,chemotherapy,congruent,✅,0.8731704156476162
0,69,golf,congruent,✅,0.7494880949248006
0,69,chemotherapy,incongruent,✅,0.44945619512169627
0,69,golf,incongruent,❌,0.8673777498320557
0,7,consensus,congruent,❌,0.20463259175270623
0,7,deadlock,congruent,❌,0.19163335026055853
0,7,consensus,incongruent,✅,0.11831600650130228
0,7,deadlock,incongruent,✅,0.25179470429814377
0,70,thunder,congruent,✅,0.6048865773196074
0,70,lullaby,congruent,❌,0.41143378667365976
0,70,thunder,incongruent,✅,0.4557835890892074
0,70,lullaby,incongruent,✅,0.2849200187782394
0,71,pajamas,congruent,✅,0.8564021931907139
0,71,uniform,congruent,❌,0.2465116296192954
0,71,pajamas,incongruent,✅,0.21026153247091978
0,71,uniform,incongruent,❌,0.7674956145182572
0,72,gown,congruent,✅,0.7265803817869517
0,72,sweats,congruent,❌,0.43438424385914154
0,72,gown,incongruent,✅,0.4008571098294945
0,72,sweats,incongruent,❌,0.638472858777836
0,73,deadline,congruent,✅,0.653821273098577
0,73,bed,congruent,✅,0.6630116732022266
0,73,deadline,incongruent,✅,0.42570830764996137
0,73,bed,incongruent,❌,0.5964030356034169
0,74,kindergarten,congruent,❌,0.40679644941460547
0,74,jail,congruent,✅,0.7220499583200478
0,74,kindergarten,incongruent,❌,0.641367777534594
0,74,jail,incongruent,✅,0.22517249312158413
0,75,interrogated,congruent,❌,0.49771729831509537
0,75,tickled,congruent,✅,0.5446936119276969
0,75,interrogated,incongruent,✅,0.4883918592560176
0,75,tickled,incongruent,✅,0.38686857002294
0,76,sandcastle,congruent,❌,0.1678837861097818
0,76,snowman,congruent,❌,0.4415271061764798
0,76,sandcastle,incongruent,✅,0.4384339391281752
0,76,snowman,incongruent,✅,0.15774891272650796
0,77,music,congruent,✅,0.8567768226521757
0,77,pizza,congruent,✅,0.8837808529418819
0,77,music,incongruent,❌,0.7445007250499394
0,77,pizza,incongruent,❌,0.6937897603903492
0,78,playoffs,congruent,❌,0.2695966146848685
0,78,cartoon,congruent,✅,0.5331270480697738
0,78,playoffs,incongruent,✅,0.4011460590665268
0,78,cartoon,incongruent,✅,0.14967769275512743
0,79,alcoholism,congruent,✅,0.5530351811624983
0,79,academics,congruent,❌,0.4919181588455669
0,79,alcoholism,incongruent,✅,0.21582800158975884
0,79,academics,incongruent,❌,0.5277971373172478
0,8,engagement,congruent,✅,0.7990082484297393
0,8,cancer,congruent,❌,0.33365837405516435
0,8,engagement,incongruent,✅,0.3806877763955172
0,8,cancer,incongruent,❌,0.775670143779462
0,9,terminal,congruent,❌,0.3558866633597467
0,9,classroom,congruent,✅,0.5455672725035384
0,9,terminal,incongruent,✅,0.34793899719112314
0,9,classroom,incongruent,✅,0.3381961660436908
1,0,library,congruent,❌,0.3077507674741843
1,0,refrigerator,congruent,✅,0.5755527818299022
1,0,library,incongruent,✅,0.40525190358813057
1,0,refrigerator,incongruent,✅,0.27445087563839543
1,1,disappointment,congruent,✅,0.6689671924126676
1,1,delight,congruent,❌,0.35440107911346846
1,1,disappointment,incongruent,✅,0.2046400724532075
1,1,delight,incongruent,❌,0.6673434273147518
1,10,cash,congruent,❌,0.473519079274505
1,10,groceries,congruent,✅,0.739290375450302
1,10,cash,incongruent,❌,0.7320190417449555
1,10,groceries,incongruent,✅,0.2552896159173801
1,11,lonely,congruent,✅,0.5885456381511823
1,11,confident,congruent,✅,0.7221036408211692
1,11,lonely,incongruent,❌,0.7048460190126176
1,11,confident,incongruent,✅,0.3168107679449066
1,12,joy,congruent,✅,0.7733910151336341
1,12,outrage,congruent,✅,0.6905791299457633
1,12,joy,incongruent,❌,0.5547121848580634
1,12,outrage,incongruent,❌,0.5270459928044628
1,13,traffic,congruent,✅,0.6512658630387783
1,13,snowstorm,congruent,✅,0.7855337401768764
1,13,traffic,incongruent,❌,0.752379065963118
1,13,snowstorm,incongruent,❌,0.6793346763726766
1,14,laughter,congruent,✅,0.5984533455793053
1,14,frustration,congruent,✅,0.5660663431573755
1,14,laughter,incongruent,✅,0.48250328414886623
1,14,frustration,incongruent,❌,0.5391082993208959
1,15,calculator,congruent,❌,0.33082652925300204
1,15,instrument,congruent,❌,0.49793860754536634
1,15,calculator,incongruent,✅,0.2360054419694248
1,15,instrument,incongruent,✅,0.2683488040625179
1,16,orchestra,congruent,✅,0.7145254254996857
1,16,racers,congruent,❌,0.43631872301080277
1,16,orchestra,incongruent,✅,0.3923796547011223
1,16,racers,incongruent,❌,0.6450530434221413
1,17,retirement,congruent,✅,0.6490535583168386
1,17,playdate,congruent,❌,0.3702881227233958
1,17,retirement,incongruent,✅,0.3927133994511796
1,17,playdate,incongruent,❌,0.5611502508757028
1,18,relieved,congruent,❌,0.42855714129366995
1,18,depressed,congruent,❌,0.2764023991239465
1,18,relieved,incongruent,✅,0.29125833751308267
1,18,depressed,incongruent,✅,0.44430882424839196
1,19,friends,congruent,✅,0.551027307296399
1,19,weight,congruent,✅,0.5945780469785318
1,19,friends,incongruent,✅,0.40368053993471037
1,19,weight,incongruent,❌,0.6084609871570149
1,2,overcoat,congruent,✅,0.5224159302673296
1,2,sandals,congruent,✅,0.7353710301929298
1,2,overcoat,incongruent,❌,0.7489734942748498
1,2,sandals,incongruent,✅,0.4875611539313411
1,20,lipstick,congruent,✅,0.8828132072853919
1,20,song,congruent,✅,0.7387692700213132
1,20,lipstick,incongruent,✅,0.3920551111969618
1,20,song,incongruent,❌,0.8977631905096215
1,21,fought,congruent,❌,0.33580759475568306
1,21,sang,congruent,✅,0.6411530310273854
1,21,fought,incongruent,❌,0.5884417140797006
1,21,sang,incongruent,✅,0.24771117900512252
1,22,skeptical,congruent,❌,0.35064420970787713
1,22,reassured,congruent,✅,0.6252231097456264
1,22,skeptical,incongruent,❌,0.548148719365967
1,22,reassured,incongruent,✅,0.39784382078497393
1,23,graduation,congruent,✅,0.8120244901839269
1,23,operation,congruent,✅,0.5423513173779044
1,23,graduation,incongruent,✅,0.3491960904564381
1,23,operation,incongruent,❌,0.7076204808930411
1,24,bride,congruent,❌,0.2561811230434961
1,24,aftermath,congruent,✅,0.8421098335695535
1,24,bride,incongruent,❌,0.7480002591618252
1,24,aftermath,incongruent,✅,0.16692736730039004
1,25,teacher,congruent,❌,0.49457136135500707
1,25,daughter,congruent,✅,0.7540646782065836
1,25,teacher,incongruent,❌,0.6917117724511814
1,25,daughter,incongruent,❌,0.5576417920442616
1,26,roommate,congruent,❌,0.19933758464934695
1,26,grandma,congruent,✅,0.5388558877453405
1,26,roommate,incongruent,❌,0.5037841494947201
1,26,grandma,incongruent,✅,0.19925618370304038
1,27,brother,congruent,❌,0.3917197771337557
1,27,mother,congruent,❌,0.4397015282554715
1,27,brother,incongruent,✅,0.385758148498854
1,27,mother,incongruent,✅,0.43146755363254286
1,28,preschool,congruent,✅,0.945817878075081
1,28,prison,congruent,❌,0.402316881443836
1,28,preschool,incongruent,✅,0.27308714353193914
1,28,prison,incongruent,❌,0.8024461780215766
1,29,hopeful,congruent,❌,0.32237803078559235
1,29,hopeless,congruent,✅,0.7100252029054896
1,29,hopeful,incongruent,❌,0.6102771123152204
1,29,hopeless,incongruent,✅,0.28268252822622386
1,3,marathon,congruent,✅,0.5031756804863009
1,3,exam,congruent,✅,0.6891087962860402
1,3,marathon,incongruent,❌,0.6152104715146053
1,3,exam,incongruent,✅,0.4033796848471861
1,30,appalled,congruent,❌,0.09883590446706998
1,30,overjoyed,congruent,❌,0.36053216533207827
1,30,appalled,incongruent,✅,0.3563645100909504
1,30,overjoyed,incongruent,✅,0.09176928053807645
1,31,reprimand,congruent,❌,0.4345469908742658
1,31,encouragement,congruent,❌,0.3704622670239696
1,31,reprimand,incongruent,✅,0.3452708359694021
1,31,encouragement,incongruent,✅,0.39874038786002536
1,32,angrily,congruent,❌,0.11698632755298027
1,32,cordially,congruent,❌,0.32495567527963415
1,32,angrily,incongruent,✅,0.30896412417567704
1,32,cordially,incongruent,✅,0.08811319638084099
1,33,accusatory,congruent,❌,0.43365871612491746
1,33,flirtatious,congruent,✅,0.7242494841258512
1,33,accusatory,incongruent,❌,0.7263813102354261
1,33,flirtatious,incongruent,✅,0.3969121370880358
1,34,disapprovingly,congruent,❌,0.3792372232300385
1,34,lovingly,congruent,❌,0.49500797780740874
1,34,disapprovingly,incongruent,❌,0.5457779389320219
1,34,lovingly,incongruent,✅,0.35038592964850973
1,35,playful,congruent,✅,0.7394801228756595
1,35,distant,congruent,❌,0.17606574364084654
1,35,playful,incongruent,✅,0.19834275931169762
1,35,distant,incongruent,❌,0.6468565962281181
1,36,headphones,congruent,✅,0.5530597036202172
1,36,mangoes,congruent,❌,0.47167801766690387
1,36,headphones,incongruent,✅,0.36489606325678026
1,36,mangoes,incongruent,✅,0.316453801921882
1,37,playroom,congruent,✅,0.8381157274994495
1,37,park,congruent,❌,0.45817372332353457
1,37,playroom,incongruent,✅,0.3874558939293706
1,37,park,incongruent,❌,0.8122183499915554
1,38,bedroom,congruent,✅,0.6185255054143113
1,38,backyard,congruent,✅,0.7296149789248036
1,38,bedroom,incongruent,❌,0.62117334852758
1,38,backyard,incongruent,❌,0.6197787305376096
1,39,solemnly,congruent,✅,0.8393425761938464
1,39,excitedly,congruent,✅,0.6778637641217103
1,39,solemnly,incongruent,❌,0.6669148999578639
1,39,excitedly,incongruent,❌,0.8144975242155115
1,4,menu,congruent,❌,0.4095570801947924
1,4,prescription,congruent,❌,0.3856311607743728
1,4,menu,incongruent,✅,0.33131385190245005
1,4,prescription,incongruent,✅,0.2529319928814111
1,40,car,congruent,❌,0.4366470705873367
1,40,sock,congruent,❌,0.2720994690957849
1,40,car,incongruent,✅,0.25607298059147243
1,40,sock,incongruent,✅,0.45802071034011027
1,41,overdressed,congruent,✅,0.5798343958473572
1,41,naked,congruent,✅,0.5472359068109339
1,41,overdressed,incongruent,✅,0.44731492492426683
1,41,naked,incongruent,❌,0.6778444904753409
1,42,shy,congruent,✅,0.5997151174955668
1,42,lively,congruent,❌,0.4938505174109066
1,42,shy,incongruent,✅,0.3360218669675913
1,42,lively,incongruent,❌,0.6107780087986572
1,43,offended,congruent,❌,0.31055772020492894
1,43,flattered,congruent,✅,0.5920157068228665
1,43,offended,incongruent,❌,0.613387260736477
1,43,flattered,incongruent,✅,0.25144599373423504
1,44,grandkid,congruent,❌,0.3552473252827905
1,44,cellmate,congruent,✅,0.5870767390830783
1,44,grandkid,incongruent,❌,0.5738552809686939
1,44,cellmate,incongruent,✅,0.32419295191111597
1,45,promoted,congruent,✅,0.5072648833317621
1,45,fired,congruent,✅,0.6345706643994896
1,45,promoted,incongruent,❌,0.6372373006571513
1,45,fired,incongruent,✅,0.48060917542223025
1,46,shooting,congruent,❌,0.4067523560691762
1,46,celebration,congruent,✅,0.5117167308191021
1,46,shooting,incongruent,✅,0.3928342019394805
1,46,celebration,incongruent,✅,0.4068886340258181
1,47,crayon,congruent,✅,0.5177177140300413
1,47,beer,congruent,❌,0.48052589057406747
1,47,crayon,incongruent,✅,0.24921011285059802
1,47,beer,incongruent,❌,0.5074368302961987
1,48,waiter,congruent,❌,0.4695418453013952
1,48,taxi,congruent,❌,0.4840740890056152
1,48,waiter,incongruent,✅,0.42491860037194595
1,48,taxi,incongruent,✅,0.46263794200995867
1,49,parents,congruent,❌,0.49704766232793773
1,49,keys,congruent,❌,0.32155280729555125
1,49,parents,incongruent,✅,0.24621287524131508
1,49,keys,incongruent,✅,0.44043404575077433
1,5,distress,congruent,❌,0.4181886994933135
1,5,tranquility,congruent,✅,0.7786010946990695
1,5,distress,incongruent,❌,0.7191655245375007
1,5,tranquility,incongruent,✅,0.43216388271988077
1,50,sofa,congruent,✅,0.7315692655802549
1,50,sky,congruent,✅,0.8226829247251669
1,50,sofa,incongruent,❌,0.7435598907682043
1,50,sky,incongruent,❌,0.5372491593141376
1,51,obesity,congruent,✅,0.6795719770746959
1,51,homework,congruent,❌,0.23390212347778605
1,51,obesity,incongruent,✅,0.12103789339751041
1,51,homework,incongruent,✅,0.4878027366349282
1,52,quiz,congruent,❌,0.3855449070361801
1,52,commute,congruent,❌,0.39176736993617206
1,52,quiz,incongruent,✅,0.39445692865937565
1,52,commute,incongruent,✅,0.31060814037391377
1,53,migraine,congruent,✅,0.7670055297344583
1,53,excitement,congruent,✅,0.570004750990068
1,53,migraine,incongruent,❌,0.5826083120286965
1,53,excitement,incongruent,✅,0.4561450155521841
1,54,niece,congruent,❌,0.19544969509799004
1,54,husband,congruent,✅,0.6430433366874018
1,54,niece,incongruent,❌,0.6798502557514425
1,54,husband,incongruent,✅,0.2226712377239032
1,55,film,congruent,✅,0.71268561858696
1,55,sunrise,congruent,❌,0.4075874923201236
1,55,film,incongruent,✅,0.2874313837942947
1,55,sunrise,incongruent,❌,0.7073266563704165
1,56,lecture,congruent,❌,0.4767589517410581
1,56,banquet,congruent,✅,0.6493936008922088
1,56,lecture,incongruent,❌,0.5297685604970024
1,56,banquet,incongruent,✅,0.27203180830168383
1,57,drink,congruent,✅,0.6841322984113393
1,57,textbook,congruent,❌,0.3542353202676342
1,57,drink,incongruent,✅,0.27384464294327915
1,57,textbook,incongruent,❌,0.6228020447464865
1,58,pool,congruent,✅,0.5144173554985155
1,58,snow,congruent,❌,0.2755764960286211
1,58,pool,incongruent,✅,0.2398059832268231
1,58,snow,incongruent,❌,0.5617934605946145
1,59,passport,congruent,❌,0.2849390173188361
1,59,plushy,congruent,❌,0.3364524581808678
1,59,passport,incongruent,✅,0.31648747170515285
1,59,plushy,incongruent,✅,0.2407354696600765
1,6,patients,congruent,✅,0.6243132041085911
1,6,students,congruent,✅,0.6025119740686533
1,6,patients,incongruent,✅,0.455830559820312
1,6,students,incongruent,✅,0.44266520903523504
1,60,sister,congruent,✅,0.6715652712488267
1,60,father,congruent,✅,0.5904981971891065
1,60,sister,incongruent,❌,0.5449059068809468
1,60,father,incongruent,❌,0.7088736831946575
1,61,game,congruent,✅,0.9084718338189597
1,61,sunset,congruent,❌,0.4305876592524119
1,61,game,incongruent,✅,0.18905024971911946
1,61,sunset,incongruent,✅,0.4391103344636384
1,62,holidays,congruent,✅,0.6261701850785233
1,62,funeral,congruent,✅,0.7265529168234719
1,62,holidays,incongruent,✅,0.4792401826063627
1,62,funeral,incongruent,❌,0.5602683598319368
1,63,grades,congruent,✅,0.5592456501772979
1,63,affair,congruent,❌,0.36881257523789374
1,63,grades,incongruent,✅,0.2584362723158135
1,63,affair,incongruent,✅,0.485830216047727
1,64,arrest,congruent,✅,0.8362610411204668
1,64,stroke,congruent,✅,0.7032502242917273
1,64,arrest,incongruent,❌,0.6129491163694475
1,64,stroke,incongruent,❌,0.7655144838721901
1,65,pacifier,congruent,❌,0.3985221928795034
1,65,coffee,congruent,✅,0.5153581323155036
1,65,pacifier,incongruent,✅,0.45526431334742806
1,65,coffee,incongruent,✅,0.37626527930058346
1,66,sweets,congruent,✅,0.7800543456408388
1,66,sentencing,congruent,✅,0.645397448966584
