seed,max_accuracy
341,0.56875
342,0.521875
343,0.6
344,0.575
345,0.528125
346,0.50625
347,0.503125
348,0.55625
349,0.59375
350,0.51875
351,0.5625
352,0.5375
353,0.515625
354,0.575
355,0.503125
356,0.503125
357,0.50625
358,0.609375
359,0.521875
360,0.525
361,0.5375
362,0.528125
363,0.5125
364,0.540625
365,0.50625
366,0.534375
367,0.5875
368,0.56875
369,0.5625
370,0.565625
371,0.55625
372,0.528125
373,0.540625
374,0.540625
375,0.515625
376,0.55625
377,0.590625
378,0.553125
379,0.54375
380,0.55
381,0.565625
382,0.55
383,0.528125
384,0.515625
385,0.528125
386,0.546875
387,0.5125
388,0.575
389,0.534375
390,0.54375
391,0.534375
392,0.546875
393,0.56875
394,0.571875
395,0.540625
396,0.54375
397,0.509375
398,0.5375
399,0.528125
400,0.559375
401,0.534375
402,0.53125
403,0.559375
404,0.525
405,0.540625
406,0.5375
407,0.609375
408,0.496875
409,0.559375
410,0.509375
411,0.55
412,0.5625
413,0.54375
414,0.525
415,0.534375
416,0.553125
417,0.515625
418,0.51875
419,0.515625
420,0.521875
421,0.553125
422,0.525
423,0.559375
424,0.540625
425,0.534375
426,0.55
427,0.51875
428,0.5375
429,0.515625
430,0.559375
431,0.546875
432,0.54375
433,0.540625
434,0.53125
435,0.525
436,0.546875
437,0.575
438,0.521875
439,0.56875
440,0.546875
441,0.5375
442,0.553125
443,0.559375
444,0.53125
445,0.525
446,0.534375
447,0.55625
448,0.521875
449,0.571875
450,0.55625
451,0.525
452,0.525
453,0.553125
454,0.525
455,0.5625
456,0.509375
457,0.525
458,0.525
459,0.515625
460,0.6
461,0.55625
462,0.575
463,0.546875
464,0.615625
465,0.51875
466,0.521875
467,0.553125
468,0.590625
469,0.509375
470,0.509375
471,0.53125
472,0.54375
473,0.525
474,0.58125
475,0.584375
476,0.55625
477,0.51875
478,0.528125
479,0.56875
480,0.55
481,0.5125
482,0.5625
483,0.528125
484,0.521875
485,0.5125
486,0.525
487,0.546875
488,0.540625
489,0.56875
490,0.5375
491,0.53125
492,0.559375
493,0.546875
494,0.503125
495,0.515625
496,0.584375
497,0.553125
498,0.528125
499,0.525
500,0.571875
501,0.646875
502,0.578125
503,0.521875
504,0.534375
505,0.528125
506,0.5375
507,0.5375
508,0.546875
509,0.51875
510,0.50625
511,0.5375
512,0.528125
513,0.6
514,0.5125
515,0.56875
516,0.528125
517,0.540625
518,0.559375
519,0.53125
520,0.54375
521,0.540625
522,0.5375
523,0.53125
524,0.54375
525,0.5625
526,0.534375
527,0.55
528,0.5625
529,0.515625
530,0.58125
531,0.534375
532,0.565625
533,0.53125
534,0.546875
535,0.56875
536,0.525
537,0.528125
538,0.53125
539,0.525
540,0.515625
541,0.55625
542,0.525
543,0.515625
544,0.53125
545,0.521875
546,0.53125
547,0.51875
548,0.553125
549,0.5375
550,0.540625
551,0.5375
552,0.55
553,0.515625
554,0.621875
555,0.509375
556,0.575
557,0.5
558,0.528125
559,0.55625
560,0.55625
561,0.540625
562,0.51875
563,0.575
564,0.540625
565,0.58125
566,0.55
567,0.559375
568,0.525
569,0.5375
570,0.578125
571,0.565625
572,0.553125
573,0.571875
574,0.54375
575,0.53125
576,0.553125
577,0.515625
578,0.578125
579,0.5875
580,0.50625
581,0.528125
582,0.515625
583,0.509375
584,0.546875
585,0.553125
586,0.5
587,0.5375
588,0.546875
589,0.53125
590,0.5875
591,0.559375
592,0.55
593,0.534375
594,0.55
595,0.5125
596,0.54375
597,0.525
598,0.575
599,0.534375
600,0.528125
601,0.575
602,0.5875
603,0.528125
604,0.5
605,0.58125
606,0.509375
607,0.525
608,0.5125
609,0.5375
610,0.546875
611,0.53125
612,0.575
613,0.540625
614,0.5125
615,0.540625
616,0.5375
617,0.56875
618,0.546875
619,0.54375
620,0.528125
621,0.525
622,0.509375
623,0.525
624,0.553125
625,0.534375
626,0.571875
627,0.528125
628,0.534375
629,0.596875
630,0.525
631,0.55625
632,0.528125
633,0.515625
634,0.603125
635,0.553125
636,0.51875
637,0.55
638,0.51875
639,0.521875
640,0.540625
641,0.540625
642,0.55
643,0.50625
644,0.54375
645,0.584375
646,0.553125
647,0.546875
648,0.509375
649,0.515625
650,0.51875
651,0.54375
652,0.5375
653,0.5125
654,0.53125
655,0.50625
656,0.546875
657,0.575
658,0.528125
659,0.540625
660,0.509375
661,0.53125
662,0.53125
663,0.528125
664,0.53125
665,0.540625
666,0.571875
667,0.559375
668,0.525
669,0.540625
670,0.525
671,0.5
672,0.50625
673,0.553125
674,0.55
675,0.584375
676,0.528125
677,0.5625
678,0.528125
679,0.540625
680,0.553125
681,0.55625
682,0.5125
683,0.56875
684,0.571875
685,0.540625
686,0.55625
687,0.5125
688,0.54375
689,0.51875
690,0.509375
691,0.534375
692,0.509375
693,0.53125
694,0.51875
695,0.621875
696,0.503125
697,0.534375
698,0.590625
699,0.546875
700,0.61875
701,0.528125
702,0.509375
703,0.55625
704,0.54375
705,0.534375
706,0.5375
707,0.49375
708,0.521875
709,0.525
710,0.5375
711,0.51875
712,0.5375
713,0.55625
714,0.528125
715,0.528125
716,0.575
717,0.528125
718,0.515625
719,0.5625
720,0.5125
721,0.559375
722,0.540625
723,0.56875
724,0.53125
725,0.590625
726,0.51875
727,0.553125
728,0.575
729,0.540625
730,0.534375
731,0.603125
732,0.515625
733,0.50625
734,0.53125
735,0.54375
736,0.528125
737,0.50625
738,0.546875
739,0.534375
740,0.51875
741,0.5625
742,0.53125
743,0.51875
744,0.559375
745,0.5375
746,0.5125
747,0.534375
748,0.55
749,0.525
750,0.571875
751,0.509375
752,0.565625
753,0.53125
754,0.5375
755,0.521875
756,0.525
757,0.5875
758,0.515625
759,0.571875
760,0.55
761,0.540625
762,0.528125
763,0.5375
764,0.540625
765,0.51875
766,0.5125
767,0.51875
768,0.525
769,0.525
770,0.528125
771,0.515625
772,0.528125
773,0.59375
774,0.546875
775,0.51875
776,0.55
777,0.546875
778,0.5375
779,0.5125
780,0.571875
781,0.515625
782,0.521875
783,0.509375
784,0.51875
785,0.54375
786,0.540625
787,0.509375
788,0.575
789,0.540625
790,0.515625
791,0.53125
792,0.521875
793,0.55625
794,0.55625
795,0.56875
796,0.51875
797,0.521875
798,0.546875
799,0.559375
800,0.515625
801,0.58125
802,0.5625
803,0.53125
804,0.51875
805,0.509375
806,0.5625
807,0.54375
808,0.578125
809,0.53125
810,0.521875
811,0.565625
812,0.553125
813,0.528125
814,0.578125
815,0.534375
816,0.553125
817,0.55
818,0.546875
819,0.521875
820,0.5625
821,0.553125
822,0.521875
823,0.540625
824,0.50625
825,0.559375
826,0.55625
827,0.53125
828,0.521875
829,0.540625
830,0.5125
831,0.54375
832,0.540625
833,0.578125
834,0.525
835,0.56875
836,0.540625
837,0.5375
838,0.540625
839,0.534375
840,0.5625
841,0.528125
842,0.54375
843,0.578125
844,0.53125
845,0.51875
846,0.509375
847,0.546875
848,0.5375
849,0.559375
850,0.534375
851,0.51875
852,0.5875
853,0.50625
854,0.55625
855,0.55625
856,0.5375
857,0.521875
858,0.55
859,0.546875
860,0.5625
861,0.528125
862,0.50625
863,0.5
864,0.509375
865,0.528125
866,0.540625
867,0.509375
868,0.51875
869,0.54375
870,0.5875
871,0.509375
872,0.5125
873,0.58125
874,0.553125
875,0.525
876,0.534375
877,0.5
878,0.51875
879,0.53125
880,0.5625
881,0.534375
882,0.596875
883,0.578125
884,0.53125
885,0.61875
886,0.55625
887,0.59375
888,0.55
889,0.55
890,0.525
891,0.559375
892,0.565625
893,0.609375
894,0.528125
895,0.51875
896,0.553125
897,0.509375
898,0.51875
899,0.553125
900,0.55
901,0.528125
902,0.50625
903,0.5125
904,0.528125
905,0.509375
906,0.54375
907,0.55625
908,0.5375
909,0.521875
910,0.5375
911,0.51875
912,0.51875
913,0.528125
914,0.55625
915,0.525
916,0.553125
917,0.584375
918,0.528125
919,0.54375
920,0.5375
921,0.51875
922,0.5375
923,0.571875
924,0.5125
925,0.534375
926,0.534375
927,0.534375
928,0.51875
929,0.559375
930,0.525
931,0.515625
932,0.51875
933,0.5375
934,0.51875
935,0.5625
936,0.5625
937,0.525
938,0.5125
939,0.5625
940,0.54375
941,0.5375
942,0.5125
943,0.528125
944,0.584375
945,0.528125
946,0.51875
947,0.553125
948,0.525
949,0.51875
950,0.525
951,0.546875
952,0.55625
953,0.5125
954,0.56875
955,0.546875
956,0.528125
957,0.55625
958,0.575
959,0.525
960,0.55
961,0.51875
962,0.509375
963,0.5625
964,0.53125
965,0.5625
966,0.54375
967,0.55
968,0.565625
969,0.534375
970,0.528125
971,0.5375
972,0.546875
973,0.559375
974,0.515625
975,0.578125
976,0.578125
977,0.603125
978,0.55
979,0.525
980,0.5
981,0.525
982,0.528125
983,0.521875
984,0.525
985,0.5875
986,0.584375
987,0.571875
988,0.521875
989,0.509375
990,0.509375
991,0.534375
992,0.515625
993,0.51875
994,0.55
995,0.590625
996,0.54375
997,0.565625
998,0.55625
999,0.534375
