layer_index,item_index,image_word,condition,pass,probability_congruent
0,46,shooting,congruent,❌,0.3970767229702325
0,46,celebration,congruent,✅,0.7683079019301582
0,46,shooting,incongruent,❌,0.6855984180811994
0,46,celebration,incongruent,✅,0.46854374132291887
0,47,crayon,congruent,❌,0.29125009759009785
0,47,beer,congruent,✅,0.7363481567556223
0,47,crayon,incongruent,✅,0.34109267337271454
0,47,beer,incongruent,✅,0.09362057861374935
0,48,waiter,congruent,✅,0.7684850986922183
0,48,taxi,congruent,✅,0.694109284236018
0,48,waiter,incongruent,✅,0.4950256345714141
0,48,taxi,incongruent,❌,0.6200850628325418
0,49,parents,congruent,✅,0.643223703781839
0,49,keys,congruent,❌,0.3703301467009839
0,49,parents,incongruent,✅,0.1195184760806907
0,49,keys,incongruent,✅,0.4513376633822652
0,5,distress,congruent,✅,0.7054158823056332
0,5,tranquility,congruent,✅,0.6019023434514988
0,5,distress,incongruent,❌,0.6036028964357982
0,5,tranquility,incongruent,❌,0.6935200046092828
0,50,sofa,congruent,❌,0.2563285471285365
0,50,sky,congruent,✅,0.763881524350687
0,50,sofa,incongruent,❌,0.7159407523560747
0,50,sky,incongruent,✅,0.20952590040872696
0,51,obesity,congruent,✅,0.598585419141136
0,51,homework,congruent,✅,0.7121446219396592
0,51,obesity,incongruent,✅,0.28839842901056123
0,51,homework,incongruent,❌,0.7069147458054159
0,52,quiz,congruent,✅,0.6002218002798015
0,52,commute,congruent,✅,0.617378463163644
0,52,quiz,incongruent,❌,0.5266201660010322
0,52,commute,incongruent,✅,0.2944593037292368
0,53,migraine,congruent,✅,0.7657488786119285
0,53,excitement,congruent,❌,0.4439878790767275
0,53,migraine,incongruent,✅,0.42089210849865866
0,53,excitement,incongruent,❌,0.7240407558326379
0,54,niece,congruent,❌,0.2302034341039816
0,54,husband,congruent,❌,0.11778350458469732
0,54,niece,incongruent,✅,0.4934328350513638
0,54,husband,incongruent,✅,0.17121590191542949
0,55,film,congruent,❌,0.4523265375335212
0,55,sunrise,congruent,❌,0.32749818116121926
0,55,film,incongruent,✅,0.18921769359391505
0,55,sunrise,incongruent,❌,0.8791401008486893
0,56,lecture,congruent,✅,0.6538037155587255
0,56,banquet,congruent,✅,0.6308210070206768
0,56,lecture,incongruent,✅,0.18929368319762893
0,56,banquet,incongruent,✅,0.3378816660023623
0,57,drink,congruent,✅,0.9422070764667593
0,57,textbook,congruent,✅,0.5858043774089764
0,57,drink,incongruent,✅,0.26016977643841965
0,57,textbook,incongruent,❌,0.7661104158978296
0,58,pool,congruent,❌,0.4605740542724745
0,58,snow,congruent,❌,0.34393243200138385
0,58,pool,incongruent,✅,0.23412812622816048
0,58,snow,incongruent,✅,0.24358285174630584
0,59,passport,congruent,❌,0.4263173858016777
0,59,plushy,congruent,❌,0.27697936804255446
0,59,passport,incongruent,✅,0.27672713851047853
0,59,plushy,incongruent,✅,0.20865150613794003
0,6,patients,congruent,✅,0.747392004352849
0,6,students,congruent,❌,0.4758608855506736
0,6,patients,incongruent,✅,0.12423833384308594
0,6,students,incongruent,✅,0.16058578974754853
0,60,sister,congruent,✅,0.6648063195266392
0,60,father,congruent,✅,0.717772719671789
0,60,sister,incongruent,❌,0.754957727846976
0,60,father,incongruent,❌,0.6248246264602004
0,61,game,congruent,✅,0.6133249191877927
0,61,sunset,congruent,✅,0.5563898526884455
0,61,game,incongruent,✅,0.46415654030060044
0,61,sunset,incongruent,❌,0.5118006946028042
0,62,holidays,congruent,❌,0.3172292425021535
0,62,funeral,congruent,✅,0.6240014902203708
0,62,holidays,incongruent,✅,0.43787924268672906
0,62,funeral,incongruent,✅,0.26876083193020905
0,63,grades,congruent,✅,0.7270787418472858
0,63,affair,congruent,✅,0.5279126220965801
0,63,grades,incongruent,✅,0.49942834498685845
0,63,affair,incongruent,❌,0.5306972063786279
0,64,arrest,congruent,✅,0.9610643873060496
0,64,stroke,congruent,✅,0.5357194817400052
0,64,arrest,incongruent,❌,0.7055463251705862
0,64,stroke,incongruent,❌,0.8607592263564481
0,65,pacifier,congruent,✅,0.5949885233123503
0,65,coffee,congruent,✅,0.5723435974352591
0,65,pacifier,incongruent,✅,0.2393767291862575
0,65,coffee,incongruent,❌,0.5978234222255105
0,66,sweets,congruent,✅,0.5429979367489467
0,66,sentencing,congruent,❌,0.13052969447987597
0,66,sweets,incongruent,✅,0.03136766658002472
0,66,sentencing,incongruent,✅,0.41385716415263246
0,67,nap,congruent,❌,0.2585185335329392
0,67,selfie,congruent,✅,0.5829388379660766
0,67,nap,incongruent,❌,0.5873185362126554
0,67,selfie,incongruent,✅,0.23981942673829165
0,68,diaper,congruent,❌,0.24593525288432108
0,68,tire,congruent,✅,0.6931229511901473
0,68,diaper,incongruent,✅,0.23405206630607
0,68,tire,incongruent,✅,0.10598943004935336
0,69,chemotherapy,congruent,❌,0.4983357223089112
0,69,golf,congruent,✅,0.7043266962618143
0,69,chemotherapy,incongruent,✅,0.04252879753853891
0,69,golf,incongruent,✅,0.1593695102961873
0,7,consensus,congruent,❌,0.34957368712737796
0,7,deadlock,congruent,❌,0.28456432415228494
0,7,consensus,incongruent,✅,0.26769311066759977
0,7,deadlock,incongruent,✅,0.3560084089217423
0,70,thunder,congruent,✅,0.5926064232529147
0,70,lullaby,congruent,❌,0.4324840851774868
0,70,thunder,incongruent,✅,0.41871755056347465
0,70,lullaby,incongruent,❌,0.5240536349649062
0,71,pajamas,congruent,❌,0.3842727638884915
0,71,uniform,congruent,✅,0.7792110412510188
0,71,pajamas,incongruent,❌,0.6714700141589477
0,71,uniform,incongruent,✅,0.229696192280867
0,72,gown,congruent,✅,0.9439970367394948
0,72,sweats,congruent,❌,0.3257602126327465
0,72,gown,incongruent,✅,0.24832779611128
0,72,sweats,incongruent,❌,0.9262167610273848
0,73,deadline,congruent,✅,0.5220432936549899
0,73,bed,congruent,✅,0.829615562769569
0,73,deadline,incongruent,✅,0.37486678786516475
0,73,bed,incongruent,❌,0.5026403254448003
0,74,kindergarten,congruent,❌,0.48926973454755146
0,74,jail,congruent,❌,0.43992143057958305
0,74,kindergarten,incongruent,✅,0.3744440949568901
0,74,jail,incongruent,✅,0.337856688923605
0,75,interrogated,congruent,✅,0.8683545463799403
0,75,tickled,congruent,✅,0.6892845036687135
0,75,interrogated,incongruent,❌,0.6923356071838566
0,75,tickled,incongruent,❌,0.7637202324175167
0,76,sandcastle,congruent,✅,0.5834639876516398
0,76,snowman,congruent,❌,0.379325508021146
0,76,sandcastle,incongruent,✅,0.25467454322397876
0,76,snowman,incongruent,❌,0.5907495043660953
0,77,music,congruent,✅,0.8395589530464925
0,77,pizza,congruent,✅,0.8199769633975716
0,77,music,incongruent,✅,0.32941117215707966
0,77,pizza,incongruent,✅,0.06585514231664184
0,78,playoffs,congruent,✅,0.9321214727431143
0,78,cartoon,congruent,❌,0.3347856246996914
0,78,playoffs,incongruent,✅,0.20477684940388458
0,78,cartoon,incongruent,❌,0.9023053366502759
0,79,alcoholism,congruent,❌,0.44068671149066135
0,79,academics,congruent,✅,0.6021136465392538
0,79,alcoholism,incongruent,✅,0.09063084891771325
0,79,academics,incongruent,✅,0.42578949345570577
0,8,engagement,congruent,❌,0.38040735943564624
0,8,cancer,congruent,✅,0.5625339994282451
0,8,engagement,incongruent,✅,0.27126763118071406
0,8,cancer,incongruent,✅,0.4154182732747698
0,9,terminal,congruent,❌,0.4077524451543405
0,9,classroom,congruent,❌,0.3395209477316166
0,9,terminal,incongruent,✅,0.23666769701894047
0,9,classroom,incongruent,✅,0.17149279310581927
1,0,library,congruent,❌,0.14832131373784063
1,0,refrigerator,congruent,✅,0.5482406890408509
1,0,library,incongruent,✅,0.31538115842555414
1,0,refrigerator,incongruent,✅,0.030879413376438607
1,1,disappointment,congruent,✅,0.6236062856608693
1,1,delight,congruent,❌,0.11700461351609738
1,1,disappointment,incongruent,✅,0.08928181969350567
1,1,delight,incongruent,❌,0.6169842694486106
1,10,cash,congruent,✅,0.8019773452514617
1,10,groceries,congruent,✅,0.6172441349356335
1,10,cash,incongruent,❌,0.7404545151415434
1,10,groceries,incongruent,❌,0.6103694031340461
1,11,lonely,congruent,✅,0.654919428516059
1,11,confident,congruent,✅,0.8155734891168862
1,11,lonely,incongruent,❌,0.828433618733379
1,11,confident,incongruent,✅,0.46858024792183955
1,12,joy,congruent,✅,0.7795686327736534
1,12,outrage,congruent,❌,0.47429541767378325
1,12,joy,incongruent,✅,0.38606926310758305
1,12,outrage,incongruent,✅,0.48462910064054593
1,13,traffic,congruent,✅,0.9522236580418163
1,13,snowstorm,congruent,✅,0.6647842892340429
1,13,traffic,incongruent,❌,0.657288708356946
1,13,snowstorm,incongruent,❌,0.9483427794485799
1,14,laughter,congruent,❌,0.37190295903235704
1,14,frustration,congruent,❌,0.48415761579797434
1,14,laughter,incongruent,✅,0.476232851033223
1,14,frustration,incongruent,✅,0.2933637614910797
1,15,calculator,congruent,❌,0.10883326984649934
1,15,instrument,congruent,❌,0.3450125921407383
1,15,calculator,incongruent,✅,0.26329721382417665
1,15,instrument,incongruent,✅,0.05294339304886228
1,16,orchestra,congruent,✅,0.515179943325495
1,16,racers,congruent,✅,0.7409746449127987
1,16,orchestra,incongruent,✅,0.4148077335061124
1,16,racers,incongruent,✅,0.3881561599505665
1,17,retirement,congruent,❌,0.43825386419001044
1,17,playdate,congruent,❌,0.4419722692180455
1,17,retirement,incongruent,✅,0.39952673179178605
1,17,playdate,incongruent,✅,0.3034437895659563
1,18,relieved,congruent,❌,0.4897735552643747
1,18,depressed,congruent,❌,0.22931191665810516
1,18,relieved,incongruent,✅,0.22951304787529486
1,18,depressed,incongruent,✅,0.49829732033647883
1,19,friends,congruent,❌,0.2658569433157022
1,19,weight,congruent,❌,0.4756749654559458
1,19,friends,incongruent,✅,0.19667360148968457
1,19,weight,incongruent,✅,0.2885120207570785
1,2,overcoat,congruent,✅,0.613727420595657
1,2,sandals,congruent,✅,0.7470029203399859
1,2,overcoat,incongruent,❌,0.6660110372068939
1,2,sandals,incongruent,❌,0.684629475742962
1,20,lipstick,congruent,✅,0.9220244858554335
1,20,song,congruent,✅,0.6559677568892512
1,20,lipstick,incongruent,✅,0.03470555344744995
1,20,song,incongruent,❌,0.8463308170257517
1,21,fought,congruent,❌,0.048510295154434536
1,21,sang,congruent,❌,0.22661947100431476
1,21,fought,incongruent,✅,0.2671078345965182
1,21,sang,incongruent,✅,0.054721400363740486
1,22,skeptical,congruent,❌,0.4219860453070777
1,22,reassured,congruent,✅,0.6078773979314132
1,22,skeptical,incongruent,❌,0.6754708271538941
1,22,reassured,incongruent,✅,0.3146265354118793
1,23,graduation,congruent,✅,0.9424353055674203
1,23,operation,congruent,✅,0.7069398431455992
1,23,graduation,incongruent,✅,0.41036197988665585
1,23,operation,incongruent,✅,0.2682239026630512
1,24,bride,congruent,✅,0.5874126171206113
1,24,aftermath,congruent,✅,0.8233301077414754
1,24,bride,incongruent,❌,0.5179322929776191
1,24,aftermath,incongruent,✅,0.15348511420362254
1,25,teacher,congruent,✅,0.94935061144151
1,25,daughter,congruent,✅,0.7195562394637537
1,25,teacher,incongruent,❌,0.6439365146170469
1,25,daughter,incongruent,❌,0.8465584234499391
1,26,roommate,congruent,✅,0.7019105431726391
1,26,grandma,congruent,✅,0.6714859815883082
1,26,roommate,incongruent,❌,0.6171471648236206
1,26,grandma,incongruent,❌,0.6224110927272253
1,27,brother,congruent,❌,0.3730076713197487
1,27,mother,congruent,❌,0.3623027363190076
1,27,brother,incongruent,✅,0.24287259961713686
1,27,mother,incongruent,✅,0.3347257084147219
1,28,preschool,congruent,✅,0.736383533811894
1,28,prison,congruent,❌,0.48201733990142415
1,28,preschool,incongruent,✅,0.22036862866634196
1,28,prison,incongruent,✅,0.18033276730030579
1,29,hopeful,congruent,❌,0.3925046981054968
1,29,hopeless,congruent,❌,0.44778126231244475
1,29,hopeful,incongruent,✅,0.35763900157524053
1,29,hopeless,incongruent,✅,0.36461829202435614
1,3,marathon,congruent,✅,0.6504539688305258
1,3,exam,congruent,✅,0.5604801799779584
1,3,marathon,incongruent,✅,0.260629479724157
1,3,exam,incongruent,✅,0.43570748465490194
1,30,appalled,congruent,❌,0.2514145504672888
1,30,overjoyed,congruent,✅,0.5332423674040483
1,30,appalled,incongruent,❌,0.5194160815795634
1,30,overjoyed,incongruent,✅,0.22031770019645236
1,31,reprimand,congruent,✅,0.7224504742756194
1,31,encouragement,congruent,❌,0.10937687001790516
1,31,reprimand,incongruent,✅,0.10323090028172224
1,31,encouragement,incongruent,❌,0.6716601351527408
1,32,angrily,congruent,✅,0.7249608823377159
1,32,cordially,congruent,✅,0.539698001936002
1,32,angrily,incongruent,❌,0.5518240003899019
1,32,cordially,incongruent,❌,0.6139164980774882
1,33,accusatory,congruent,✅,0.6792810137021948
1,33,flirtatious,congruent,✅,0.7330534212953747
1,33,accusatory,incongruent,❌,0.7435165058685633
1,33,flirtatious,incongruent,❌,0.642265190349336
1,34,disapprovingly,congruent,✅,0.6751531936600648
1,34,lovingly,congruent,✅,0.6830329652612869
1,34,disapprovingly,incongruent,❌,0.6832848666305613
1,34,lovingly,incongruent,❌,0.6978689247400376
1,35,playful,congruent,❌,0.3787005432776634
1,35,distant,congruent,❌,0.2639727026551163
1,35,playful,incongruent,✅,0.23056543353563783
1,35,distant,incongruent,✅,0.30971322061307355
1,36,headphones,congruent,✅,0.6481741682739458
1,36,mangoes,congruent,✅,0.8753512987823088
1,36,headphones,incongruent,❌,0.8253520256311049
1,36,mangoes,incongruent,❌,0.5042480339265116
1,37,playroom,congruent,✅,0.9362288898234545
1,37,park,congruent,✅,0.9228451231527391
1,37,playroom,incongruent,❌,0.741695435833002
1,37,park,incongruent,❌,0.9577792687419096
1,38,bedroom,congruent,❌,0.4016309665384254
1,38,backyard,congruent,✅,0.7599523414395872
1,38,bedroom,incongruent,❌,0.6293587670426348
1,38,backyard,incongruent,✅,0.40493222337004214
1,39,solemnly,congruent,❌,0.36380243087086567
1,39,excitedly,congruent,✅,0.547393741656015
1,39,solemnly,incongruent,✅,0.4669649742036236
1,39,excitedly,incongruent,✅,0.39410867621138823
1,4,menu,congruent,✅,0.6772164077045393
1,4,prescription,congruent,✅,0.7353727354069017
1,4,menu,incongruent,✅,0.4994329772500723
1,4,prescription,incongruent,✅,0.32097634413019677
1,40,car,congruent,✅,0.6819800898260486
1,40,sock,congruent,✅,0.6483911699551084
1,40,car,incongruent,❌,0.6102144313932295
1,40,sock,incongruent,❌,0.661495255119114
1,41,overdressed,congruent,✅,0.6677164395591393
1,41,naked,congruent,✅,0.6830082688647837
1,41,overdressed,incongruent,❌,0.7454657893380456
1,41,naked,incongruent,❌,0.6304934005060501
1,42,shy,congruent,❌,0.44603519332824915
1,42,lively,congruent,✅,0.5980092588917395
1,42,shy,incongruent,❌,0.5691858388554689
1,42,lively,incongruent,❌,0.5357147178486391
1,43,offended,congruent,❌,0.3680066866387795
1,43,flattered,congruent,❌,0.4468999630406617
1,43,offended,incongruent,✅,0.46107838842756155
1,43,flattered,incongruent,✅,0.3377281992242949
1,44,grandkid,congruent,✅,0.7287985841393618
1,44,cellmate,congruent,✅,0.8396043714069942
1,44,grandkid,incongruent,❌,0.8719682573056189
1,44,cellmate,incongruent,❌,0.5873814807912965
1,45,promoted,congruent,❌,0.2936067796345584
1,45,fired,congruent,❌,0.45069347101843826
1,45,promoted,incongruent,❌,0.5187537010167491
1,45,fired,incongruent,✅,0.3051321950709085
1,46,shooting,congruent,❌,0.38257236277395695
1,46,celebration,congruent,✅,0.5432453415018607
1,46,shooting,incongruent,✅,0.2970406066983831
1,46,celebration,incongruent,✅,0.4484418180351465
1,47,crayon,congruent,❌,0.24318851105008812
1,47,beer,congruent,✅,0.7421160983374626
1,47,crayon,incongruent,✅,0.28714556892118426
1,47,beer,incongruent,✅,0.10406355928017169
1,48,waiter,congruent,✅,0.5045646731996999
1,48,taxi,congruent,✅,0.6345480905169996
1,48,waiter,incongruent,✅,0.3088779605298237
1,48,taxi,incongruent,✅,0.37146791695732984
1,49,parents,congruent,✅,0.6337023571467877
1,49,keys,congruent,❌,0.2546317498969192
1,49,parents,incongruent,✅,0.08223613738027546
1,49,keys,incongruent,✅,0.42449227363340475
1,5,distress,congruent,✅,0.8964729435234565
1,5,tranquility,congruent,✅,0.7734258127844542
1,5,distress,incongruent,❌,0.7451484864730592
1,5,tranquility,incongruent,❌,0.8786361084808386
1,50,sofa,congruent,❌,0.2785693821509583
1,50,sky,congruent,✅,0.7474515134603894
1,50,sofa,incongruent,❌,0.5807908975423511
1,50,sky,incongruent,✅,0.17770342629151642
1,51,obesity,congruent,✅,0.5849104983902149
1,51,homework,congruent,✅,0.7262674141751441
1,51,obesity,incongruent,✅,0.3991057742763793
1,51,homework,incongruent,❌,0.5156010017495927
1,52,quiz,congruent,❌,0.34572742886083435
1,52,commute,congruent,✅,0.5501082593093676
1,52,quiz,incongruent,✅,0.3980702497635577
1,52,commute,incongruent,✅,0.10628241413245622
1,53,migraine,congruent,✅,0.6664389364782678
1,53,excitement,congruent,❌,0.3822812868521003
1,53,migraine,incongruent,✅,0.3352272896172527
1,53,excitement,incongruent,❌,0.5393911857515692
1,54,niece,congruent,❌,0.27592083275402646
1,54,husband,congruent,❌,0.3472277056771903
1,54,niece,incongruent,❌,0.6049818512183596
1,54,husband,incongruent,✅,0.24551908239083423
1,55,film,congruent,❌,0.46522054106240496
1,55,sunrise,congruent,✅,0.6681071763259445
1,55,film,incongruent,✅,0.3750399378124496
1,55,sunrise,incongruent,❌,0.8397866896358911
1,56,lecture,congruent,✅,0.5750517151109523
1,56,banquet,congruent,✅,0.7592900365676859
1,56,lecture,incongruent,✅,0.20793669146019417
1,56,banquet,incongruent,✅,0.24454934059396563
1,57,drink,congruent,✅,0.8850644469034967
1,57,textbook,congruent,❌,0.37581904902053104
1,57,drink,incongruent,✅,0.19928116299692064
1,57,textbook,incongruent,✅,0.33527929465780676
1,58,pool,congruent,❌,0.35325572758513907
1,58,snow,congruent,❌,0.1547276065650875
1,58,pool,incongruent,✅,0.13123969987736786
1,58,snow,incongruent,✅,0.1421253482236543
1,59,passport,congruent,✅,0.5755500382324498
1,59,plushy,congruent,✅,0.6328285490474738
1,59,passport,incongruent,❌,0.5591880847777697
1,59,plushy,incongruent,✅,0.3540525658040719
1,6,patients,congruent,✅,0.7994510452197475
1,6,students,congruent,✅,0.8670855241428582
1,6,patients,incongruent,❌,0.5874458327226122
1,6,students,incongruent,✅,0.4288899727961207
1,60,sister,congruent,✅,0.6551753887686639
1,60,father,congruent,✅,0.5457637288168803
1,60,sister,incongruent,❌,0.5558870160087647
1,60,father,incongruent,❌,0.6318277800864193
1,61,game,congruent,✅,0.6345433572979178
1,61,sunset,congruent,✅,0.6212200579541914
1,61,game,incongruent,❌,0.5350759821455259
1,61,sunset,incongruent,✅,0.21538064721147573
1,62,holidays,congruent,✅,0.820105009818099
1,62,funeral,congruent,✅,0.6582593662714683
1,62,holidays,incongruent,✅,0.456510773819919
1,62,funeral,incongruent,❌,0.7505296666470619
1,63,grades,congruent,✅,0.5568697326745279
1,63,affair,congruent,✅,0.7972464904156167
1,63,grades,incongruent,❌,0.8308266933306008
1,63,affair,incongruent,✅,0.3477955270458817
1,64,arrest,congruent,✅,0.9358437928827864
1,64,stroke,congruent,✅,0.6616389194800114
1,64,arrest,incongruent,❌,0.699641080799338
1,64,stroke,incongruent,❌,0.7777428752017467
1,65,pacifier,congruent,❌,0.3706410549728069
1,65,coffee,congruent,✅,0.8936763088702421
1,65,pacifier,incongruent,✅,0.328902822440266
1,65,coffee,incongruent,✅,0.39216456679188394
1,66,sweets,congruent,✅,0.6536165434670987
1,66,sentencing,congruent,❌,0.09047910863268731
